mass_A
t	x	y
0.000000000E0	-3.980839822E-2	7.840369996E-1
1.000000000E-2	-3.861528557E-2	7.838892643E-1
2.000000000E-2	-3.723413252E-2	7.835842717E-1
3.000000000E-2	-3.460638635E-2	7.828809939E-1
4.000000000E-2	-3.256593967E-2	7.827674301E-1
5.000000000E-2	-3.050211232E-2	7.823539064E-1
6.000000000E-2	-2.764123320E-2	7.817100005E-1
7.000000000E-2	-2.519091103E-2	7.812782691E-1
8.000000000E-2	-2.214617402E-2	7.806517592E-1
9.000000000E-2	-1.949157021E-2	7.801297619E-1
1.000000000E-1	-1.601519058E-2	7.794484228E-1
1.100000000E-1	-1.295889875E-2	7.789364346E-1
1.200000000E-1	-9.373962354E-3	7.781681420E-1
1.300000000E-1	-6.133619615E-3	7.776403268E-1
1.400000000E-1	-2.490089025E-3	7.767704275E-1
1.500000000E-1	1.218902794E-3	7.762816521E-1
1.600000000E-1	5.178902147E-3	7.753189058E-1
1.700000000E-1	9.047982861E-3	7.749038326E-1
1.800000000E-1	1.321904695E-2	7.739366401E-1
1.900000000E-1	1.716818246E-2	7.735364627E-1
2.000000000E-1	2.131426224E-2	7.726227538E-1
2.100000000E-1	2.545493159E-2	7.720392261E-1
2.200000000E-1	3.022821962E-2	7.712846885E-1
2.300000000E-1	3.471080963E-2	7.702870426E-1
2.400000000E-1	3.940033508E-2	7.696580919E-1
2.500000000E-1	4.430866038E-2	7.688099121E-1
2.600000000E-1	4.931922635E-2	7.678312792E-1
2.700000000E-1	5.441466223E-2	7.671537320E-1
2.800000000E-1	5.976657808E-2	7.662493703E-1
2.900000000E-1	6.515016279E-2	7.650883205E-1
3.000000000E-1	7.080842830E-2	7.642045743E-1
3.100000000E-1	7.622768907E-2	7.632710101E-1
3.200000000E-1	8.214232225E-2	7.622882415E-1
3.300000000E-1	8.784691342E-2	7.611691485E-1
3.400000000E-1	9.410442420E-2	7.600188676E-1
3.500000000E-1	1.000551175E-1	7.589832730E-1
3.600000000E-1	1.062938594E-1	7.579138221E-1
3.700000000E-1	1.128086868E-1	7.566637259E-1
3.800000000E-1	1.194798133E-1	7.552166576E-1
3.900000000E-1	1.261998418E-1	7.537077839E-1
4.000000000E-1	1.327884531E-1	7.525723777E-1
4.100000000E-1	1.393204307E-1	7.521558217E-1
4.200000000E-1	1.466027951E-1	7.515649496E-1
4.300000000E-1	1.544890824E-1	7.492181897E-1
4.400000000E-1	1.617329333E-1	7.471367195E-1
4.500000000E-1	1.685510510E-1	7.456780747E-1
4.600000000E-1	1.759554604E-1	7.439963173E-1
4.700000000E-1	1.839487876E-1	7.422840924E-1
4.800000000E-1	1.918616922E-1	7.406678247E-1
4.900000000E-1	2.001218590E-1	7.390321724E-1
5.000000000E-1	2.084978620E-1	7.369898618E-1
5.100000000E-1	2.165384006E-1	7.354227476E-1
5.200000000E-1	2.251429027E-1	7.331380502E-1
5.300000000E-1	2.335553569E-1	7.315018401E-1
5.400000000E-1	2.421493818E-1	7.292588313E-1
5.500000000E-1	2.510596755E-1	7.269607790E-1
5.600000000E-1	2.599715590E-1	7.247485347E-1
5.700000000E-1	2.694569048E-1	7.226871041E-1
5.800000000E-1	2.788685448E-1	7.201739485E-1
5.900000000E-1	2.882788234E-1	7.176213552E-1
6.000000000E-1	2.978644729E-1	7.150724625E-1
6.100000000E-1	3.075688927E-1	7.123142695E-1
6.200000000E-1	3.174615625E-1	7.097616726E-1
6.300000000E-1	3.277039977E-1	7.066931900E-1
