mass_A
t	x	y
0.000000000E0	-5.179793223E-2	7.763034956E-1
1.000000000E-2	-5.091053133E-2	7.761210439E-1
2.000000000E-2	-4.982926244E-2	7.761915729E-1
3.000000000E-2	-4.877555678E-2	7.759746274E-1
4.000000000E-2	-4.657157835E-2	7.753573260E-1
5.000000000E-2	-4.496461128E-2	7.750166428E-1
6.000000000E-2	-4.320630676E-2	7.744648966E-1
7.000000000E-2	-4.031544105E-2	7.739908152E-1
8.000000000E-2	-3.792049989E-2	7.735872747E-1
9.000000000E-2	-3.554170258E-2	7.733536537E-1
1.000000000E-1	-3.280541382E-2	7.727326812E-1
1.100000000E-1	-3.030458355E-2	7.723358941E-1
1.200000000E-1	-2.731483895E-2	7.715422954E-1
1.300000000E-1	-2.422730607E-2	7.711567828E-1
1.400000000E-1	-2.111607602E-2	7.707738769E-1
1.500000000E-1	-1.765088855E-2	7.701308268E-1
1.600000000E-1	-1.459626628E-2	7.697898023E-1
1.700000000E-1	-1.095129234E-2	7.688869896E-1
1.800000000E-1	-7.479333191E-3	7.683672666E-1
1.900000000E-1	-3.568816607E-3	7.676123802E-1
2.000000000E-1	6.055248622E-5	7.672257778E-1
2.100000000E-1	4.001899836E-3	7.663785339E-1
2.200000000E-1	7.903452424E-3	7.658518745E-1
2.300000000E-1	1.239258204E-2	7.650389169E-1
2.400000000E-1	1.687839766E-2	7.642232729E-1
2.500000000E-1	2.117753333E-2	7.635760820E-1
2.600000000E-1	2.603392614E-2	7.625911723E-1
2.700000000E-1	3.109283262E-2	7.615196319E-1
2.800000000E-1	3.558065457E-2	7.610574222E-1
2.900000000E-1	4.062053336E-2	7.600507899E-1
3.000000000E-1	4.587752250E-2	7.590245077E-1
3.100000000E-1	5.099770955E-2	7.583904441E-1
3.200000000E-1	5.638214969E-2	7.575412385E-1
3.300000000E-1	6.174931101E-2	7.564714654E-1
3.400000000E-1	6.722875146E-2	7.555917281E-1
3.500000000E-1	7.261668919E-2	7.547377368E-1
3.600000000E-1	7.858943125E-2	7.537092275E-1
3.700000000E-1	8.436588082E-2	7.526100692E-1
3.800000000E-1	9.064270712E-2	7.514551101E-1
3.900000000E-1	9.700429224E-2	7.503606907E-1
4.000000000E-1	1.034433239E-1	7.491611401E-1
4.100000000E-1	1.101408294E-1	7.478866187E-1
4.200000000E-1	1.168165855E-1	7.465437378E-1
4.300000000E-1	1.234694801E-1	7.452104101E-1
4.400000000E-1	1.292057395E-1	7.449388870E-1
4.500000000E-1	1.360083104E-1	7.445844821E-1
4.600000000E-1	1.439463361E-1	7.432835639E-1
4.700000000E-1	1.513562503E-1	7.408362535E-1
4.800000000E-1	1.581681714E-1	7.390601866E-1
4.900000000E-1	1.657413273E-1	7.374430334E-1
5.000000000E-1	1.730959478E-1	7.359923970E-1
5.100000000E-1	1.808314201E-1	7.341860697E-1
5.200000000E-1	1.884670324E-1	7.324469900E-1
5.300000000E-1	1.962450739E-1	7.306495691E-1
5.400000000E-1	2.044086977E-1	7.288775617E-1
5.500000000E-1	2.123162451E-1	7.272317352E-1
5.600000000E-1	2.210271449E-1	7.249823709E-1
5.700000000E-1	2.293863967E-1	7.232348045E-1
5.800000000E-1	2.384857509E-1	7.210959078E-1
5.900000000E-1	2.475943632E-1	7.186572454E-1
6.000000000E-1	2.567845754E-1	7.162768895E-1
6.100000000E-1	2.660637315E-1	7.139661673E-1
6.200000000E-1	2.754057695E-1	7.114235567E-1
6.300000000E-1	2.848411794E-1	7.087434213E-1
6.400000000E-1	2.943492068E-1	7.059873101E-1
6.500000000E-1	3.044600969E-1	7.032448702E-1
6.600000000E-1	3.145243846E-1	7.005306310E-1
6.700000000E-1	3.246458251E-1	6.977925653E-1
6.800000000E-1	3.348312415E-1	6.948709521E-1
6.900000000E-1	3.455909585E-1	6.931485438E-1
7.000000000E-1	3.573486425E-1	6.880123921E-1
7.100000000E-1	3.676055107E-1	6.843785376E-1
7.200000000E-1	3.786877893E-1	6.812614838E-1
7.300000000E-1	3.903615402E-1	6.776901575E-1
7.400000000E-1	4.020777028E-1	6.739965983E-1
7.500000000E-1	4.138929336E-1	6.704050739E-1
7.600000000E-1	4.259507296E-1	6.666705929E-1
7.700000000E-1	4.382236210E-1	6.629429667E-1
7.800000000E-1	4.509317332E-1	6.587624384E-1
7.900000000E-1	4.633002240E-1	6.548753557E-1
8.000000000E-1	4.761136267E-1	6.508682274E-1
8.100000000E-1	4.885280440E-1	6.469603651E-1
8.200000000E-1	5.018386881E-1	6.421208479E-1
8.300000000E-1	5.149126277E-1	6.377129420E-1
8.400000000E-1	5.282622566E-1	6.327819479E-1
8.500000000E-1	5.415822117E-1	6.277120846E-1
8.600000000E-1	5.573225782E-1	6.227252419E-1
8.700000000E-1	5.689700706E-1	6.156485139E-1
8.800000000E-1	5.838037975E-1	6.090477299E-1
8.900000000E-1	5.979808597E-1	6.024047922E-1
9.000000000E-1	6.124764715E-1	5.956727861E-1
9.100000000E-1	6.270473126E-1	5.888587671E-1
9.200000000E-1	6.421912244E-1	5.814506284E-1
9.300000000E-1	6.575851215E-1	5.737876438E-1
9.400000000E-1	6.729021878E-1	5.659286877E-1
9.500000000E-1	6.884792584E-1	5.580946884E-1
9.600000000E-1	7.046748071E-1	5.490599158E-1
9.700000000E-1	7.208349012E-1	5.407934619E-1
9.800000000E-1	7.369905275E-1	5.319986395E-1
9.900000000E-1	7.538011771E-1	5.242580022E-1
1.000000000E0	7.701357042E-1	5.116847372E-1
1.010000000E0	7.870224832E-1	5.010371466E-1
1.020000000E0	8.032709785E-1	4.903925743E-1
1.030000000E0	8.203091383E-1	4.786147412E-1
1.040000000E0	8.377397041E-1	4.660659029E-1
1.050000000E0	8.551150401E-1	4.543254408E-1
1.060000000E0	8.728165280E-1	4.424202465E-1
1.070000000E0	8.911890981E-1	4.287111038E-1
1.080000000E0	9.092924599E-1	4.144138667E-1
1.090000000E0	9.281900266E-1	4.015210864E-1
1.100000000E0	9.469724436E-1	3.879673149E-1
1.110000000E0	9.672317134E-1	3.730762369E-1
1.120000000E0	9.861777890E-1	3.598899825E-1
1.130000000E0	1.006121821E0	3.450780503E-1
1.140000000E0	1.025882432E0	3.293628896E-1
1.150000000E0	1.045964059E0	3.130977277E-1
1.160000000E0	1.065963474E0	2.955125326E-1
1.170000000E0	1.085407125E0	2.767638813E-1
1.180000000E0	1.105428924E0	2.576226881E-1
1.190000000E0	1.125019065E0	2.381342604E-1
1.200000000E0	1.145143751E0	2.195057660E-1
1.210000000E0	1.166666120E0	2.001814636E-1
1.220000000E0	1.186647745E0	1.807829976E-1
1.230000000E0	1.206849577E0	1.611505065E-1
1.240000000E0	1.227688437E0	1.398624244E-1
1.250000000E0	1.248547733E0	1.186511423E-1
1.260000000E0	1.269215067E0	9.689925368E-2
1.270000000E0	1.290250085E0	7.360052277E-2
1.280000000E0	1.310971228E0	5.072652527E-2
1.290000000E0	1.328308659E0	2.960146117E-2
