mass_A
t	x	y
0.000000000E0	-3.891043837E-2	7.751239240E-1
1.000000000E-2	-3.740115361E-2	7.750058752E-1
2.000000000E-2	-3.523838804E-2	7.745847713E-1
3.000000000E-2	-3.204200675E-2	7.741166635E-1
4.000000000E-2	-2.958540660E-2	7.736494451E-1
5.000000000E-2	-2.659173428E-2	7.729214319E-1
6.000000000E-2	-2.411813041E-2	7.724528211E-1
7.000000000E-2	-2.064133112E-2	7.717176571E-1
8.000000000E-2	-1.754575000E-2	7.713432441E-1
9.000000000E-2	-1.411563334E-2	7.706762233E-1
1.000000000E-1	-1.097630198E-2	7.701370897E-1
1.100000000E-1	-7.248477975E-3	7.693311391E-1
1.200000000E-1	-3.687763098E-3	7.688137667E-1
1.300000000E-1	2.908683592E-4	7.678903256E-1
1.400000000E-1	4.161320517E-3	7.674442625E-1
1.500000000E-1	8.461054588E-3	7.665138501E-1
1.600000000E-1	1.240935225E-2	7.660890821E-1
1.700000000E-1	1.673498119E-2	7.652896866E-1
1.800000000E-1	2.153347477E-2	7.645671987E-1
1.900000000E-1	2.577206712E-2	7.639076808E-1
2.000000000E-1	3.079232062E-2	7.627825265E-1
2.100000000E-1	3.524325439E-2	7.624382438E-1
2.200000000E-1	4.020083415E-2	7.614562410E-1
2.300000000E-1	4.538124750E-2	7.603722819E-1
2.400000000E-1	5.024461776E-2	7.597275388E-1
2.500000000E-1	5.579839598E-2	7.589831041E-1
2.600000000E-1	6.118438422E-2	7.579207142E-1
2.700000000E-1	6.628651690E-2	7.571750870E-1
2.800000000E-1	7.188501235E-2	7.564656750E-1
2.900000000E-1	7.762485561E-2	7.552809740E-1
3.000000000E-1	8.358795153E-2	7.541256448E-1
3.100000000E-1	8.969446096E-2	7.530131578E-1
3.200000000E-1	9.587441487E-2	7.521870546E-1
3.300000000E-1	1.018247377E-1	7.510997279E-1
3.400000000E-1	1.084190266E-1	7.502156643E-1
3.500000000E-1	1.148719811E-1	7.488847234E-1
3.600000000E-1	1.215371932E-1	7.476452280E-1
3.700000000E-1	1.277043936E-1	7.467116535E-1
3.800000000E-1	1.339078927E-1	7.464563552E-1
3.900000000E-1	1.412723119E-1	7.457931149E-1
4.000000000E-1	1.494644411E-1	7.432825118E-1
4.100000000E-1	1.563343641E-1	7.412876238E-1
4.200000000E-1	1.637507045E-1	7.395968970E-1
4.300000000E-1	1.709999022E-1	7.379130862E-1
4.400000000E-1	1.784580910E-1	7.364508655E-1
4.500000000E-1	1.860748572E-1	7.347585784E-1
4.600000000E-1	1.942944536E-1	7.329852060E-1
4.700000000E-1	2.021845235E-1	7.314792695E-1
4.800000000E-1	2.104097651E-1	7.293451754E-1
4.900000000E-1	2.184598695E-1	7.277438440E-1
5.000000000E-1	2.272980724E-1	7.253980767E-1
5.100000000E-1	2.354700071E-1	7.238209873E-1
5.200000000E-1	2.444273480E-1	7.214894700E-1
5.300000000E-1	2.535194214E-1	7.191250558E-1
5.400000000E-1	2.624971608E-1	7.166984909E-1
5.500000000E-1	2.711250307E-1	7.148020941E-1
5.600000000E-1	2.803455123E-1	7.124795254E-1
5.700000000E-1	2.899581017E-1	7.100448206E-1
5.800000000E-1	2.996614862E-1	7.073396588E-1
5.900000000E-1	3.093379159E-1	7.047802601E-1
6.000000000E-1	3.197601341E-1	7.017192329E-1
6.100000000E-1	3.298786923E-1	6.986976296E-1
6.200000000E-1	3.392822726E-1	6.966167743E-1
6.300000000E-1	3.514429941E-1	6.933568022E-1
6.400000000E-1	3.617113750E-1	6.888397708E-1
6.500000000E-1	3.721749805E-1	6.855168251E-1
6.600000000E-1	3.838243114E-1	6.821451909E-1
6.700000000E-1	3.952777788E-1	6.786656089E-1
6.800000000E-1	4.065234813E-1	6.753727293E-1
6.900000000E-1	4.184759401E-1	6.719161649E-1
7.000000000E-1	4.305584432E-1	6.682148759E-1
7.100000000E-1	4.426634105E-1	6.644399249E-1
7.200000000E-1	4.553368016E-1	6.605706896E-1
7.300000000E-1	4.675444129E-1	6.567366452E-1
7.400000000E-1	4.802397902E-1	6.527139620E-1
7.500000000E-1	4.936041322E-1	6.480843779E-1
7.600000000E-1	5.064664420E-1	6.437755833E-1
7.700000000E-1	5.201901021E-1	6.388832671E-1
7.800000000E-1	5.334858546E-1	6.338084383E-1
7.900000000E-1	5.458659930E-1	6.295396375E-1
8.000000000E-1	5.622333376E-1	6.228047989E-1
8.100000000E-1	5.745037344E-1	6.167655631E-1
8.200000000E-1	5.887871230E-1	6.103705074E-1
8.300000000E-1	6.028288126E-1	6.041565239E-1
8.400000000E-1	6.170957695E-1	5.975086503E-1
8.500000000E-1	6.323877537E-1	5.900943167E-1
8.600000000E-1	6.474445700E-1	5.829545525E-1
8.700000000E-1	6.621795886E-1	5.756861701E-1
8.800000000E-1	6.776263315E-1	5.678806145E-1
8.900000000E-1	6.935577060E-1	5.594208531E-1
9.000000000E-1	7.093254079E-1	5.511520130E-1
9.100000000E-1	7.254894291E-1	5.424477595E-1
9.200000000E-1	7.412211908E-1	5.334378236E-1
9.300000000E-1	7.590131149E-1	5.261167250E-1
9.400000000E-1	7.743247031E-1	5.129561984E-1
9.500000000E-1	7.910948711E-1	5.022063664E-1
9.600000000E-1	8.074536251E-1	4.913448846E-1
9.700000000E-1	8.247598175E-1	4.792230113E-1
9.800000000E-1	8.419141530E-1	4.673045587E-1
9.900000000E-1	8.591715437E-1	4.554236945E-1
1.000000000E0	8.769956238E-1	4.420642504E-1
1.010000000E0	8.952542855E-1	4.289851189E-1
1.020000000E0	9.134392410E-1	4.163544070E-1
1.030000000E0	9.329239382E-1	4.026749537E-1
1.040000000E0	9.511085516E-1	3.897357073E-1
1.050000000E0	9.708387188E-1	3.750813700E-1
1.060000000E0	9.901401331E-1	3.608105707E-1
1.070000000E0	1.010000783E0	3.453235023E-1
1.080000000E0	1.029273260E0	3.297110683E-1
1.090000000E0	1.049023197E0	3.127965080E-1
1.100000000E0	1.069065018E0	2.948391430E-1
1.110000000E0	1.088561745E0	2.765383834E-1
1.120000000E0	1.108524722E0	2.584124271E-1
1.130000000E0	1.127941387E0	2.397636351E-1
1.140000000E0	1.148361299E0	2.220160494E-1
1.150000000E0	1.168963736E0	2.009045127E-1
1.160000000E0	1.189480608E0	1.817759392E-1
1.170000000E0	1.209855448E0	1.620166193E-1
