mass_A
t	x	y
0.000000000E0	-5.021144075E-2	7.797126378E-1
1.000000000E-2	-4.983537917E-2	7.797439623E-1
2.000000000E-2	-4.915655277E-2	7.795129528E-1
3.000000000E-2	-4.836689899E-2	7.795807118E-1
4.000000000E-2	-4.759649282E-2	7.793642730E-1
5.000000000E-2	-4.523496915E-2	7.786964676E-1
6.000000000E-2	-4.385305833E-2	7.784345543E-1
7.000000000E-2	-4.239724349E-2	7.782681062E-1
8.000000000E-2	-4.085553890E-2	7.781244066E-1
9.000000000E-2	-3.841418529E-2	7.776416117E-1
1.000000000E-1	-3.669068572E-2	7.772676967E-1
1.100000000E-1	-3.454534574E-2	7.770055779E-1
1.200000000E-1	-3.187036784E-2	7.764004967E-1
1.300000000E-1	-2.947870156E-2	7.759230166E-1
1.400000000E-1	-2.705339779E-2	7.754144863E-1
1.500000000E-1	-2.398036591E-2	7.748864236E-1
1.600000000E-1	-2.117044880E-2	7.745370830E-1
1.700000000E-1	-1.769371251E-2	7.736899467E-1
1.800000000E-1	-1.464608598E-2	7.733111730E-1
1.900000000E-1	-1.120971349E-2	7.724259641E-1
2.000000000E-1	-7.907141835E-3	7.720527763E-1
2.100000000E-1	-4.121559270E-3	7.711109833E-1
2.200000000E-1	-4.679320688E-4	7.707176449E-1
2.300000000E-1	3.689154040E-3	7.698268390E-1
2.400000000E-1	7.573784985E-3	7.694511357E-1
2.500000000E-1	1.179157819E-2	7.685239734E-1
2.600000000E-1	1.582611687E-2	7.680161101E-1
2.700000000E-1	2.013506399E-2	7.672494460E-1
2.800000000E-1	2.483290895E-2	7.661781181E-1
2.900000000E-1	2.906971049E-2	7.657864875E-1
3.000000000E-1	3.404794343E-2	7.647317771E-1
3.100000000E-1	3.859436908E-2	7.639987201E-1
3.200000000E-1	4.339698253E-2	7.632414309E-1
3.300000000E-1	4.851864689E-2	7.622184468E-1
3.400000000E-1	5.362993903E-2	7.611692161E-1
3.500000000E-1	5.864069155E-2	7.606327074E-1
3.600000000E-1	6.385345001E-2	7.596882741E-1
3.700000000E-1	6.949768206E-2	7.585503034E-1
3.800000000E-1	7.514295624E-2	7.574785729E-1
3.900000000E-1	8.069614752E-2	7.567221292E-1
4.000000000E-1	8.683201396E-2	7.557677771E-1
4.100000000E-1	9.286962797E-2	7.547644778E-1
4.200000000E-1	9.890806697E-2	7.535308850E-1
4.300000000E-1	1.053085659E-1	7.524822831E-1
4.400000000E-1	1.116461194E-1	7.511488954E-1
4.500000000E-1	1.181625456E-1	7.499055988E-1
4.600000000E-1	1.246764145E-1	7.485790799E-1
4.700000000E-1	1.306385585E-1	7.480891331E-1
4.800000000E-1	1.376012836E-1	7.476487123E-1
4.900000000E-1	1.451125745E-1	7.463054751E-1
5.000000000E-1	1.529346754E-1	7.440019712E-1
5.100000000E-1	1.596910502E-1	7.420827878E-1
5.200000000E-1	1.669911583E-1	7.406016397E-1
5.300000000E-1	1.742926558E-1	7.391475911E-1
5.400000000E-1	1.820428755E-1	7.373933105E-1
5.500000000E-1	1.897622682E-1	7.358252212E-1
5.600000000E-1	1.975108151E-1	7.342370193E-1
5.700000000E-1	2.058041229E-1	7.322258813E-1
5.800000000E-1	2.137730426E-1	7.306767928E-1
5.900000000E-1	2.225458655E-1	7.283754623E-1
6.000000000E-1	2.308558641E-1	7.265485571E-1
6.100000000E-1	2.399019072E-1	7.244515962E-1
6.200000000E-1	2.484973798E-1	7.221461204E-1
6.300000000E-1	2.573791048E-1	7.198850525E-1
6.400000000E-1	2.661278675E-1	7.175727274E-1
6.500000000E-1	2.755926742E-1	7.153830305E-1
6.600000000E-1	2.850693203E-1	7.129474499E-1
6.700000000E-1	2.947395090E-1	7.103598299E-1
6.800000000E-1	3.046252573E-1	7.075362913E-1
6.900000000E-1	3.143597699E-1	7.049905981E-1
7.000000000E-1	3.246920203E-1	7.018533906E-1
7.100000000E-1	3.348944421E-1	6.989727061E-1
7.200000000E-1	3.445707004E-1	6.972648679E-1
7.300000000E-1	3.574743217E-1	6.927176204E-1
7.400000000E-1	3.672036312E-1	6.890078807E-1
7.500000000E-1	3.785250896E-1	6.853424326E-1
7.600000000E-1	3.894058236E-1	6.821812580E-1
7.700000000E-1	4.011056976E-1	6.785654051E-1
7.800000000E-1	4.129883132E-1	6.748844709E-1
7.900000000E-1	4.250464404E-1	6.712391111E-1
8.000000000E-1	4.371835096E-1	6.674617349E-1
8.100000000E-1	4.490408349E-1	6.641561930E-1
8.200000000E-1	4.615422018E-1	6.601598869E-1
8.300000000E-1	4.740529383E-1	6.564883339E-1
8.400000000E-1	4.872688781E-1	6.519966069E-1
8.500000000E-1	5.003091287E-1	6.477822400E-1
8.600000000E-1	5.136685658E-1	6.429249810E-1
8.700000000E-1	5.269455222E-1	6.379697498E-1
8.800000000E-1	5.402588669E-1	6.327019463E-1
8.900000000E-1	5.536080126E-1	6.289379813E-1
9.000000000E-1	5.680586765E-1	6.209275062E-1
9.100000000E-1	5.821553971E-1	6.144906164E-1
9.200000000E-1	5.960240593E-1	6.082650904E-1
9.300000000E-1	6.102685407E-1	6.015590347E-1
9.400000000E-1	6.248323458E-1	5.947903720E-1
9.500000000E-1	6.401348826E-1	5.873398150E-1
9.600000000E-1	6.549491142E-1	5.803517875E-1
9.700000000E-1	6.701140916E-1	5.728961398E-1
9.800000000E-1	6.856560241E-1	5.648287362E-1
9.900000000E-1	7.016889287E-1	5.563960124E-1
1.000000000E0	7.174069508E-1	5.482165386E-1
1.010000000E0	7.335424583E-1	5.392947463E-1
1.020000000E0	7.507338287E-1	5.296367043E-1
1.030000000E0	7.684217898E-1	5.183409033E-1
1.040000000E0	7.835580385E-1	5.088569525E-1
1.050000000E0	8.000600182E-1	4.980474461E-1
1.060000000E0	8.168150739E-1	4.860531092E-1
1.070000000E0	8.339890415E-1	4.744553200E-1
1.080000000E0	8.512868488E-1	4.627267839E-1
1.090000000E0	8.691087296E-1	4.499167024E-1
1.100000000E0	8.863856861E-1	4.362994919E-1
1.110000000E0	9.044866547E-1	4.239708257E-1
1.120000000E0	9.229945077E-1	4.109662947E-1
1.130000000E0	9.414884167E-1	3.970164641E-1
1.140000000E0	9.611554571E-1	3.873083530E-1
1.150000000E0	9.796786413E-1	3.695369301E-1
1.160000000E0	9.984604799E-1	3.546017483E-1
1.170000000E0	1.017524905E0	3.391807415E-1
1.180000000E0	1.037098534E0	3.223698619E-1
