mass_A
t	x	y
0.000000000E0	-5.220601873E-2	7.824668687E-1
1.000000000E-2	-5.167735167E-2	7.823993088E-1
2.000000000E-2	-5.096567182E-2	7.820753258E-1
3.000000000E-2	-4.933183456E-2	7.816868409E-1
4.000000000E-2	-4.802304951E-2	7.812341022E-1
5.000000000E-2	-4.664470082E-2	7.810283023E-1
6.000000000E-2	-4.519511686E-2	7.808839346E-1
7.000000000E-2	-4.274420478E-2	7.802704171E-1
8.000000000E-2	-4.073306632E-2	7.797829862E-1
9.000000000E-2	-3.856734755E-2	7.796545132E-1
1.000000000E-1	-3.589788481E-2	7.789739507E-1
1.100000000E-1	-3.355674761E-2	7.785487456E-1
1.200000000E-1	-3.056988754E-2	7.778867453E-1
1.300000000E-1	-2.805381279E-2	7.773312908E-1
1.400000000E-1	-2.490748749E-2	7.766071930E-1
1.500000000E-1	-2.152525948E-2	7.761879882E-1
1.600000000E-1	-1.810174467E-2	7.754648240E-1
1.700000000E-1	-1.477998348E-2	7.749603595E-1
1.800000000E-1	-1.099782492E-2	7.741389270E-1
1.900000000E-1	-7.219276368E-3	7.736647826E-1
2.000000000E-1	-3.121896829E-3	7.727799755E-1
2.100000000E-1	7.579103479E-4	7.723614806E-1
2.200000000E-1	4.970911876E-3	7.713768283E-1
2.300000000E-1	8.956462989E-3	7.707427916E-1
2.400000000E-1	1.320557243E-2	7.701182693E-1
2.500000000E-1	1.794792506E-2	7.691074508E-1
2.600000000E-1	2.231808324E-2	7.687446163E-1
2.700000000E-1	2.706486562E-2	7.676849581E-1
2.800000000E-1	3.168751045E-2	7.671652539E-1
2.900000000E-1	3.678318641E-2	7.663730937E-1
3.000000000E-1	4.174344305E-2	7.653318082E-1
3.100000000E-1	4.653539242E-2	7.648478927E-1
3.200000000E-1	5.173427227E-2	7.639588872E-1
3.300000000E-1	5.715485197E-2	7.628784434E-1
3.400000000E-1	6.277850225E-2	7.620080334E-1
3.500000000E-1	6.818783622E-2	7.611398193E-1
3.600000000E-1	7.406549978E-2	7.600895651E-1
3.700000000E-1	7.984921482E-2	7.590287948E-1
3.800000000E-1	8.609971324E-2	7.579168028E-1
3.900000000E-1	9.224159526E-2	7.568415466E-1
4.000000000E-1	9.820151949E-2	7.560633960E-1
4.100000000E-1	1.046145659E-1	7.551787001E-1
4.200000000E-1	1.112247392E-1	7.540033684E-1
4.300000000E-1	1.178384934E-1	7.527923809E-1
4.400000000E-1	1.245826310E-1	7.515833040E-1
4.500000000E-1	1.309333671E-1	7.509329567E-1
4.600000000E-1	1.380004643E-1	7.504338142E-1
4.700000000E-1	1.462288740E-1	7.487965282E-1
4.800000000E-1	1.537862565E-1	7.465562929E-1
4.900000000E-1	1.606981706E-1	7.448276804E-1
5.000000000E-1	1.682139956E-1	7.430010754E-1
5.100000000E-1	1.755219730E-1	7.416409100E-1
5.200000000E-1	1.831688435E-1	7.401080484E-1
5.300000000E-1	1.913269409E-1	7.381930434E-1
5.400000000E-1	1.992767982E-1	7.366332888E-1
5.500000000E-1	2.077684873E-1	7.345852820E-1
5.600000000E-1	2.159448767E-1	7.328362795E-1
