mass_A
t	x	y
0.000000000E0	-4.917122241E-2	7.780204506E-1
1.000000000E-2	-4.813498664E-2	7.778372319E-1
2.000000000E-2	-4.706098529E-2	7.775103915E-1
3.000000000E-2	-4.466155626E-2	7.771479975E-1
4.000000000E-2	-4.321706972E-2	7.765245069E-1
5.000000000E-2	-4.131489033E-2	7.763494391E-1
6.000000000E-2	-3.849569445E-2	7.758593834E-1
7.000000000E-2	-3.619001429E-2	7.753714076E-1
8.000000000E-2	-3.313391792E-2	7.747846808E-1
9.000000000E-2	-3.055538851E-2	7.741924955E-1
1.000000000E-1	-2.783912331E-2	7.736333672E-1
1.100000000E-1	-2.442314850E-2	7.731055970E-1
1.200000000E-1	-2.119843580E-2	7.727842181E-1
1.300000000E-1	-1.765311357E-2	7.719133133E-1
1.400000000E-1	-1.451361869E-2	7.715834956E-1
1.500000000E-1	-1.079183118E-2	7.706802669E-1
1.600000000E-1	-7.094374747E-3	7.702764366E-1
1.700000000E-1	-3.040981651E-3	7.693533270E-1
1.800000000E-1	8.121353135E-4	7.689484107E-1
1.900000000E-1	4.945140530E-3	7.680596670E-1
2.000000000E-1	8.890903992E-3	7.675944782E-1
2.100000000E-1	1.307332331E-2	7.668089717E-1
2.200000000E-1	1.766758294E-2	7.658068078E-1
2.300000000E-1	2.206129228E-2	7.653640942E-1
2.400000000E-1	2.667869991E-2	7.643291063E-1
2.500000000E-1	3.133518829E-2	7.634546935E-1
2.600000000E-1	3.610944242E-2	7.627043665E-1
2.700000000E-1	4.106615315E-2	7.618359365E-1
2.800000000E-1	4.607217531E-2	7.608035200E-1
2.900000000E-1	5.117413358E-2	7.602582759E-1
3.000000000E-1	5.648373926E-2	7.592574531E-1
3.100000000E-1	6.204845258E-2	7.581905796E-1
3.200000000E-1	6.783015039E-2	7.570506716E-1
3.300000000E-1	7.353951492E-2	7.560610067E-1
3.400000000E-1	7.904388591E-2	7.551552686E-1
3.500000000E-1	8.516015358E-2	7.542118304E-1
3.600000000E-1	9.106118950E-2	7.531354755E-1
3.700000000E-1	9.722109857E-2	7.519510898E-1
3.800000000E-1	1.034291360E-1	7.508569550E-1
3.900000000E-1	1.099558946E-1	7.495068097E-1
4.000000000E-1	1.168254987E-1	7.481263874E-1
4.100000000E-1	1.235159852E-1	7.468995497E-1
4.200000000E-1	1.296715111E-1	7.465089705E-1
4.300000000E-1	1.369997719E-1	7.460110253E-1
4.400000000E-1	1.450303435E-1	7.440532300E-1
4.500000000E-1	1.524116225E-1	7.417923526E-1
4.600000000E-1	1.591262982E-1	7.402691020E-1
4.700000000E-1	1.664812510E-1	7.388705842E-1
4.800000000E-1	1.740548102E-1	7.371406999E-1
4.900000000E-1	1.816973797E-1	7.354282500E-1
5.000000000E-1	1.895895896E-1	7.339156208E-1
5.100000000E-1	1.977341781E-1	7.318544442E-1
5.200000000E-1	2.057128908E-1	7.302274585E-1
5.300000000E-1	2.144145230E-1	7.279745046E-1
5.400000000E-1	2.226403992E-1	7.263376018E-1
5.500000000E-1	2.314126141E-1	7.240665201E-1
5.600000000E-1	2.400942057E-1	7.218046024E-1
5.700000000E-1	2.488818139E-1	7.198605752E-1
5.800000000E-1	2.581766695E-1	7.176059673E-1
5.900000000E-1	2.675380654E-1	7.151429429E-1
6.000000000E-1	2.768771883E-1	7.126129774E-1
6.100000000E-1	2.863252802E-1	7.100860115E-1
6.200000000E-1	2.961299883E-1	7.074098137E-1
6.300000000E-1	3.059678530E-1	7.048630346E-1
6.400000000E-1	3.160511091E-1	7.020442157E-1
6.500000000E-1	3.267379889E-1	6.987567782E-1
6.600000000E-1	3.364103868E-1	6.965684802E-1
6.700000000E-1	3.484612487E-1	6.938793209E-1
6.800000000E-1	3.589563032E-1	6.889699669E-1
6.900000000E-1	3.692130184E-1	6.855791156E-1
7.000000000E-1	3.807880098E-1	6.820094654E-1
