mass_A
t	x	y
0.000000000E0	-4.726161866E-2	7.783748619E-1
1.000000000E-2	-4.622828357E-2	7.782184865E-1
2.000000000E-2	-4.521810176E-2	7.778947632E-1
3.000000000E-2	-4.273732692E-2	7.776007402E-1
4.000000000E-2	-4.117672785E-2	7.768372277E-1
5.000000000E-2	-3.906971827E-2	7.767154219E-1
6.000000000E-2	-3.622886828E-2	7.763261047E-1
7.000000000E-2	-3.394126034E-2	7.757928476E-1
8.000000000E-2	-3.080630884E-2	7.751714047E-1
9.000000000E-2	-2.833402346E-2	7.744910054E-1
1.000000000E-1	-2.519664620E-2	7.736810128E-1
1.100000000E-1	-2.198177290E-2	7.732127926E-1
1.200000000E-1	-1.841547146E-2	7.725386062E-1
1.300000000E-1	-1.525112334E-2	7.719929131E-1
1.400000000E-1	-1.150477925E-2	7.711568524E-1
1.500000000E-1	-7.897378890E-3	7.706437035E-1
1.600000000E-1	-3.948358316E-3	7.697258645E-1
1.700000000E-1	-2.262843173E-4	7.694286764E-1
1.800000000E-1	3.657080853E-3	7.684700048E-1
1.900000000E-1	7.352930155E-3	7.679999213E-1
2.000000000E-1	1.155866780E-2	7.671022073E-1
2.100000000E-1	1.596320477E-2	7.661841073E-1
2.200000000E-1	2.028575301E-2	7.656419274E-1
2.300000000E-1	2.481963879E-2	7.646293169E-1
2.400000000E-1	2.963290836E-2	7.638423728E-1
2.500000000E-1	3.428430718E-2	7.631798411E-1
2.600000000E-1	3.908235937E-2	7.620787662E-1
2.700000000E-1	4.418797454E-2	7.616035234E-1
2.800000000E-1	4.951100440E-2	7.607243049E-1
2.900000000E-1	5.488652505E-2	7.595684386E-1
3.000000000E-1	6.039711634E-2	7.584917102E-1
3.100000000E-1	6.571445150E-2	7.577419679E-1
3.200000000E-1	7.125499702E-2	7.568863460E-1
3.300000000E-1	7.714859999E-2	7.557159821E-1
3.400000000E-1	8.291338041E-2	7.546581661E-1
3.500000000E-1	8.908212878E-2	7.536554432E-1
3.600000000E-1	9.492302833E-2	7.528652007E-1
3.700000000E-1	1.013035312E-1	7.519141904E-1
3.800000000E-1	1.078752034E-1	7.507223085E-1
3.900000000E-1	1.145374459E-1	7.494760193E-1
4.000000000E-1	1.211807439E-1	7.481831250E-1
4.100000000E-1	1.277210917E-1	7.470167904E-1
4.200000000E-1	1.341485967E-1	7.466403971E-1
4.300000000E-1	1.414453605E-1	7.460678503E-1
4.400000000E-1	1.495163041E-1	7.437585088E-1
