mass_A
t	x	y
0.000000000E0	-3.575943082E-2	7.743597063E-1
1.000000000E-2	-3.248138661E-2	7.707819988E-1
2.000000000E-2	-3.129162050E-2	7.691517863E-1
3.000000000E-2	-2.862446097E-2	7.653381182E-1
4.000000000E-2	-2.570731623E-2	7.613712356E-1
5.000000000E-2	-2.215156016E-2	7.568703235E-1
6.000000000E-2	-1.889373364E-2	7.526831494E-1
7.000000000E-2	-1.510942220E-2	7.475430647E-1
8.000000000E-2	-1.088832358E-2	7.421591727E-1
9.000000000E-2	-6.088582137E-3	7.358589369E-1
1.000000000E-1	-9.268566851E-4	7.293598262E-1
1.100000000E-1	4.418152799E-3	7.226345032E-1
1.200000000E-1	1.075847002E-2	7.150020920E-1
1.300000000E-1	1.731122367E-2	7.072461112E-1
1.400000000E-1	2.400294555E-2	6.991773016E-1
1.500000000E-1	3.167040825E-2	6.906148846E-1
1.600000000E-1	3.934033043E-2	6.820735560E-1
1.700000000E-1	4.741917587E-2	6.729649560E-1
1.800000000E-1	5.567172078E-2	6.638050947E-1
1.900000000E-1	6.500699243E-2	6.538702788E-1
2.000000000E-1	7.488427512E-2	6.434784202E-1
2.100000000E-1	8.438338975E-2	6.338624581E-1
2.200000000E-1	9.478966793E-2	6.234776817E-1
2.300000000E-1	1.063440372E-1	6.121420384E-1
2.400000000E-1	1.174729316E-1	6.015524048E-1
2.500000000E-1	1.297320697E-1	5.898068962E-1
2.600000000E-1	1.421083433E-1	5.784691551E-1
2.700000000E-1	1.547374080E-1	5.669015922E-1
2.800000000E-1	1.696036428E-1	5.539062228E-1
2.900000000E-1	1.824524268E-1	5.420126655E-1
3.000000000E-1	1.960995378E-1	5.301398950E-1
3.100000000E-1	2.110586118E-1	5.164964540E-1
3.200000000E-1	2.259538248E-1	5.040137420E-1
3.300000000E-1	2.414844260E-1	4.909565229E-1
3.400000000E-1	2.573057591E-1	4.779609042E-1
3.500000000E-1	2.739809411E-1	4.636769605E-1
3.600000000E-1	2.907011973E-1	4.494119987E-1
3.700000000E-1	3.083480908E-1	4.357289611E-1
3.800000000E-1	3.259840310E-1	4.210044168E-1
3.900000000E-1	3.440731689E-1	4.057973613E-1
4.000000000E-1	3.611945657E-1	3.923668651E-1
4.100000000E-1	3.802131918E-1	3.761925361E-1
4.200000000E-1	3.998573854E-1	3.602245699E-1
4.300000000E-1	4.196607264E-1	3.456569286E-1
4.400000000E-1	4.404235252E-1	3.311259630E-1
4.500000000E-1	4.616839188E-1	3.162386567E-1
4.600000000E-1	4.836187920E-1	3.027786119E-1
4.700000000E-1	5.062380000E-1	2.886155544E-1
4.800000000E-1	5.292646036E-1	2.742964301E-1
4.900000000E-1	5.526934502E-1	2.608187447E-1
5.000000000E-1	5.768688669E-1	2.472103533E-1
5.100000000E-1	6.002409319E-1	2.341601152E-1
5.200000000E-1	6.245890548E-1	2.205762919E-1
5.300000000E-1	6.497704611E-1	2.079717530E-1
5.400000000E-1	6.750975096E-1	1.962721047E-1
5.500000000E-1	7.011188535E-1	1.834366109E-1
5.600000000E-1	7.273739425E-1	1.720313630E-1
5.700000000E-1	7.541795234E-1	1.604150529E-1
5.800000000E-1	7.818796401E-1	1.488710453E-1
5.900000000E-1	8.096165288E-1	1.383060487E-1
6.000000000E-1	8.372991270E-1	1.266880863E-1
6.100000000E-1	8.652985450E-1	1.150829312E-1
6.200000000E-1	8.931088251E-1	1.056924666E-1
6.300000000E-1	9.192199342E-1	9.688243325E-2
6.400000000E-1	9.483012983E-1	8.656450013E-2
6.500000000E-1	9.781380720E-1	7.598031527E-2
6.600000000E-1	1.008082368E0	6.604548005E-2
6.700000000E-1	1.037294770E0	5.586252937E-2
6.800000000E-1	1.067203611E0	4.700556505E-2
6.900000000E-1	1.096677739E0	3.969543292E-2
7.000000000E-1	1.127049536E0	3.365955080E-2
7.100000000E-1	1.158789159E0	2.902803791E-2
7.200000000E-1	1.189310248E0	2.499370907E-2
7.300000000E-1	1.220813188E0	2.257924764E-2
7.400000000E-1	1.252707046E0	2.169936706E-2
7.500000000E-1	1.283891703E0	2.102562351E-2
7.600000000E-1	1.316454818E0	2.127128971E-2
7.700000000E-1	1.338644013E0	2.285375939E-2
