mass_A
t	x	y
0.000000000E0	-4.460762957E-2	7.801898495E-1
1.000000000E-2	-4.447611647E-2	7.800925812E-1
2.000000000E-2	-4.364536330E-2	7.793641883E-1
3.000000000E-2	-4.292548039E-2	7.784931452E-1
4.000000000E-2	-4.166419623E-2	7.769308807E-1
5.000000000E-2	-4.023486929E-2	7.745551431E-1
6.000000000E-2	-3.807993805E-2	7.713700946E-1
7.000000000E-2	-3.600732247E-2	7.674613135E-1
8.000000000E-2	-3.315114814E-2	7.636671878E-1
9.000000000E-2	-2.979026506E-2	7.595986642E-1
1.000000000E-1	-2.635858745E-2	7.550110943E-1
1.100000000E-1	-2.231658815E-2	7.501448006E-1
1.200000000E-1	-1.812011128E-2	7.447323952E-1
1.300000000E-1	-1.313456800E-2	7.385581358E-1
1.400000000E-1	-7.827445961E-3	7.320650691E-1
1.500000000E-1	-2.253703656E-3	7.253374398E-1
1.600000000E-1	4.070798237E-3	7.177452908E-1
1.700000000E-1	1.064319584E-2	7.100401655E-1
1.800000000E-1	1.732073694E-2	7.021605806E-1
1.900000000E-1	2.434128840E-2	6.940765900E-1
2.000000000E-1	3.231270524E-2	6.854217094E-1
2.100000000E-1	4.060274003E-2	6.758329631E-1
2.200000000E-1	4.915168465E-2	6.667445141E-1
2.300000000E-1	5.832047892E-2	6.567972870E-1
2.400000000E-1	6.768355740E-2	6.472726441E-1
2.500000000E-1	7.785054499E-2	6.369796290E-1
2.600000000E-1	8.837084841E-2	6.262662212E-1
2.700000000E-1	9.989709423E-2	6.151146588E-1
2.800000000E-1	1.110943713E-1	6.045682554E-1
2.900000000E-1	1.230767741E-1	5.932279138E-1
3.000000000E-1	1.355943522E-1	5.813637551E-1
3.100000000E-1	1.484287556E-1	5.698577253E-1
3.200000000E-1	1.630662695E-1	5.568855442E-1
3.300000000E-1	1.757227654E-1	5.453332260E-1
3.400000000E-1	1.896370391E-1	5.327727523E-1
3.500000000E-1	2.053408985E-1	5.192759897E-1
3.600000000E-1	2.199441890E-1	5.071612426E-1
3.700000000E-1	2.355776225E-1	4.941331420E-1
3.800000000E-1	2.515859768E-1	4.801960430E-1
3.900000000E-1	2.681793021E-1	4.660688716E-1
4.000000000E-1	2.847351539E-1	4.532429588E-1
4.100000000E-1	3.022673626E-1	4.387474134E-1
4.200000000E-1	3.193821173E-1	4.239834382E-1
4.300000000E-1	3.370898902E-1	4.098860279E-1
4.400000000E-1	3.556157423E-1	3.965451189E-1
4.500000000E-1	3.740034969E-1	3.792934485E-1
4.600000000E-1	3.925065548E-1	3.646222000E-1
4.700000000E-1	4.130375763E-1	3.492815925E-1
4.800000000E-1	4.328480596E-1	3.343783727E-1
4.900000000E-1	4.542600156E-1	3.206973505E-1
5.000000000E-1	4.766170173E-1	3.067171033E-1
5.100000000E-1	4.984546013E-1	2.920321677E-1
5.200000000E-1	5.213986077E-1	2.787665418E-1
5.300000000E-1	5.452405871E-1	2.646603699E-1
5.400000000E-1	5.690358016E-1	2.517052266E-1
5.500000000E-1	5.927715402E-1	2.388372755E-1
5.600000000E-1	6.175880045E-1	2.247432468E-1
5.700000000E-1	6.425789605E-1	2.121014574E-1
5.800000000E-1	6.678229078E-1	1.999990743E-1
5.900000000E-1	6.937509857E-1	1.873756791E-1
6.000000000E-1	7.203696657E-1	1.759767584E-1
6.100000000E-1	7.452584053E-1	1.652555240E-1
6.200000000E-1	7.736508538E-1	1.534158130E-1
6.300000000E-1	8.013209442E-1	1.421419231E-1
6.400000000E-1	8.288404354E-1	1.308194880E-1
6.500000000E-1	8.571647687E-1	1.202083527E-1
6.600000000E-1	8.850832067E-1	1.099777555E-1
6.700000000E-1	9.140773607E-1	9.978211834E-2
6.800000000E-1	9.406437187E-1	9.117099636E-2
6.900000000E-1	9.721177702E-1	7.962695978E-2
7.000000000E-1	1.000904901E0	6.903603223E-2
7.100000000E-1	1.030130638E0	5.963929195E-2
7.200000000E-1	1.060443831E0	5.083672510E-2
7.300000000E-1	1.090779797E0	4.335884044E-2
7.400000000E-1	1.121366160E0	3.702337940E-2
7.500000000E-1	1.153187165E0	3.206992782E-2
7.600000000E-1	1.184593830E0	2.801770711E-2
7.700000000E-1	1.216415550E0	2.608994219E-2
7.800000000E-1	1.248626633E0	2.444235794E-2
7.900000000E-1	1.280212054E0	2.431522948E-2
8.000000000E-1	1.312763926E0	2.479442837E-2
8.100000000E-1	1.341412978E0	2.496288769E-2
