mass_A
t	x	y
0.000000000E0	-3.905929080E-2	7.760993618E-1
1.000000000E-2	-3.790569612E-2	7.749557146E-1
2.000000000E-2	-3.667034123E-2	7.732724541E-1
3.000000000E-2	-3.474410236E-2	7.711134601E-1
4.000000000E-2	-3.225401745E-2	7.671127867E-1
5.000000000E-2	-2.951385536E-2	7.628407515E-1
6.000000000E-2	-2.601692144E-2	7.579933506E-1
7.000000000E-2	-2.274246285E-2	7.537804887E-1
8.000000000E-2	-1.874959976E-2	7.486835140E-1
9.000000000E-2	-1.390224551E-2	7.425931294E-1
1.000000000E-1	-9.393014455E-3	7.369492067E-1
1.100000000E-1	-4.295489665E-3	7.305648148E-1
1.200000000E-1	1.026345825E-3	7.238761181E-1
1.300000000E-1	7.239747420E-3	7.162065614E-1
1.400000000E-1	1.381214553E-2	7.084409790E-1
1.500000000E-1	2.054487463E-2	7.003879306E-1
1.600000000E-1	2.823853580E-2	6.916354982E-1
1.700000000E-1	3.636384248E-2	6.828550584E-1
1.800000000E-1	4.439919889E-2	6.734446788E-1
1.900000000E-1	5.301981043E-2	6.638917783E-1
2.000000000E-1	6.252788928E-2	6.540029079E-1
2.100000000E-1	7.187662903E-2	6.440994807E-1
2.200000000E-1	8.232980541E-2	6.337742687E-1
2.300000000E-1	9.300686991E-2	6.234390036E-1
2.400000000E-1	1.038039120E-1	6.130295247E-1
2.500000000E-1	1.156118161E-1	6.017236783E-1
2.600000000E-1	1.279255694E-1	5.903380239E-1
2.700000000E-1	1.406088088E-1	5.784567614E-1
2.800000000E-1	1.528286730E-1	5.675938540E-1
2.900000000E-1	1.676034493E-1	5.542352859E-1
3.000000000E-1	1.806503122E-1	5.430379811E-1
3.100000000E-1	1.949507050E-1	5.303493171E-1
3.200000000E-1	2.100755418E-1	5.170326484E-1
3.300000000E-1	2.251340299E-1	5.043001062E-1
3.400000000E-1	2.405861184E-1	4.907929066E-1
3.500000000E-1	2.565340717E-1	4.777134300E-1
3.600000000E-1	2.736606355E-1	4.641854499E-1
3.700000000E-1	2.907393134E-1	4.496719376E-1
3.800000000E-1	3.078189332E-1	4.351921811E-1
3.900000000E-1	3.254096569E-1	4.212775204E-1
4.000000000E-1	3.434345931E-1	4.062357296E-1
4.100000000E-1	3.605916701E-1	3.924344660E-1
4.200000000E-1	3.805071891E-1	3.759854452E-1
4.300000000E-1	3.991221190E-1	3.610278079E-1
4.400000000E-1	4.198147677E-1	3.456326824E-1
4.500000000E-1	4.404543996E-1	3.312148640E-1
4.600000000E-1	4.616172984E-1	3.165360018E-1
4.700000000E-1	4.842046706E-1	3.029627753E-1
4.800000000E-1	5.065395604E-1	2.894402510E-1
4.900000000E-1	5.296041590E-1	2.755886353E-1
5.000000000E-1	5.538306485E-1	2.615898996E-1
5.100000000E-1	5.779678272E-1	2.482155342E-1
5.200000000E-1	6.018494153E-1	2.349304343E-1
5.300000000E-1	6.265799123E-1	2.218491175E-1
5.400000000E-1	6.514810292E-1	2.084162174E-1
5.500000000E-1	6.767908323E-1	1.966856922E-1
5.600000000E-1	7.029731657E-1	1.849602572E-1
5.700000000E-1	7.300640295E-1	1.723726998E-1
5.800000000E-1	7.561026017E-1	1.624476838E-1
5.900000000E-1	7.848327589E-1	1.497082554E-1
6.000000000E-1	8.116691903E-1	1.388120468E-1
6.100000000E-1	8.403191287E-1	1.273596566E-1
6.200000000E-1	8.677537558E-1	1.168094737E-1
6.300000000E-1	8.970115737E-1	1.067674383E-1
6.400000000E-1	9.236179025E-1	9.731884617E-2
6.500000000E-1	9.531291581E-1	8.774062475E-2
6.600000000E-1	9.837073899E-1	7.602731169E-2
6.700000000E-1	1.012507111E0	6.659573435E-2
6.800000000E-1	1.042710662E0	5.655244152E-2
6.900000000E-1	1.072354186E0	4.875530845E-2
7.000000000E-1	1.103112539E0	4.112679820E-2
7.100000000E-1	1.133705207E0	3.532005631E-2
7.200000000E-1	1.165697834E0	3.055128570E-2
7.300000000E-1	1.196434382E0	2.707922650E-2
7.400000000E-1	1.228332894E0	2.461713628E-2
7.500000000E-1	1.260384286E0	2.361026483E-2
7.600000000E-1	1.292226074E0	2.387985987E-2
7.700000000E-1	1.324089698E0	2.329932721E-2
7.800000000E-1	1.348324641E0	2.346455577E-2
