mass_A
t	x	y
0.000000000E0	-4.038757829E-2	7.782770290E-1
1.000000000E-2	-4.038827661E-2	7.782799926E-1
2.000000000E-2	-4.038286160E-2	7.782760376E-1
3.000000000E-2	-4.032728472E-2	7.782477306E-1
4.000000000E-2	-3.998538569E-2	7.778508703E-1
5.000000000E-2	-3.923726799E-2	7.769886164E-1
6.000000000E-2	-3.833369966E-2	7.756123374E-1
7.000000000E-2	-3.725529304E-2	7.742438046E-1
8.000000000E-2	-3.607520250E-2	7.720783755E-1
9.000000000E-2	-3.488249614E-2	7.689133384E-1
1.000000000E-1	-3.308420090E-2	7.652262499E-1
1.100000000E-1	-3.037850627E-2	7.612519210E-1
1.200000000E-1	-2.735003155E-2	7.573971726E-1
1.300000000E-1	-2.423460824E-2	7.534647219E-1
1.400000000E-1	-2.050643676E-2	7.486684488E-1
1.500000000E-1	-1.648819047E-2	7.432850214E-1
1.600000000E-1	-1.198888309E-2	7.375915706E-1
1.700000000E-1	-7.007142539E-3	7.319568710E-1
1.800000000E-1	-1.915946787E-3	7.252981094E-1
1.900000000E-1	3.691602030E-3	7.183624425E-1
2.000000000E-1	9.904968091E-3	7.107236363E-1
2.100000000E-1	1.648995508E-2	7.029733629E-1
2.200000000E-1	2.315921162E-2	6.949201595E-1
2.300000000E-1	3.060066693E-2	6.866925623E-1
2.400000000E-1	3.857272252E-2	6.780356676E-1
2.500000000E-1	4.663807708E-2	6.688002550E-1
2.600000000E-1	5.574142901E-2	6.590836143E-1
2.700000000E-1	6.491232791E-2	6.493503229E-1
2.800000000E-1	7.496749598E-2	6.390150898E-1
2.900000000E-1	8.523322424E-2	6.286421663E-1
3.000000000E-1	9.604749618E-2	6.181652641E-1
3.100000000E-1	1.070226151E-1	6.075876065E-1
3.200000000E-1	1.189630995E-1	5.963293807E-1
3.300000000E-1	1.306647999E-1	5.853088016E-1
3.400000000E-1	1.433279654E-1	5.736338172E-1
3.500000000E-1	1.561167160E-1	5.634500059E-1
3.600000000E-1	1.702397083E-1	5.496164252E-1
3.700000000E-1	1.835156691E-1	5.377340265E-1
3.800000000E-1	1.979372114E-1	5.251668815E-1
3.900000000E-1	2.131126751E-1	5.116383025E-1
4.000000000E-1	2.279462787E-1	4.987077925E-1
4.100000000E-1	2.436874138E-1	4.858591889E-1
4.200000000E-1	2.596031325E-1	4.726036269E-1
4.300000000E-1	2.762315018E-1	4.581656860E-1
4.400000000E-1	2.932361528E-1	4.441179043E-1
4.500000000E-1	3.104427218E-1	4.308398888E-1
4.600000000E-1	3.285890599E-1	4.155132529E-1
4.700000000E-1	3.459259478E-1	4.007276912E-1
4.800000000E-1	3.657414260E-1	3.872574252E-1
4.900000000E-1	3.835714654E-1	3.698409078E-1
5.000000000E-1	4.023289734E-1	3.554487881E-1
5.100000000E-1	4.228690893E-1	3.410419710E-1
5.200000000E-1	4.440121436E-1	3.257982621E-1
5.300000000E-1	4.652278833E-1	3.116611544E-1
5.400000000E-1	4.875396354E-1	2.985497247E-1
5.500000000E-1	5.099056915E-1	2.841654594E-1
5.600000000E-1	5.323417534E-1	2.711567192E-1
5.700000000E-1	5.556847507E-1	2.578550177E-1
5.800000000E-1	5.795947140E-1	2.441834809E-1
5.900000000E-1	6.040304815E-1	2.312018001E-1
6.000000000E-1	6.291914190E-1	2.173191766E-1
6.100000000E-1	6.532053075E-1	2.051597251E-1
6.200000000E-1	6.789566388E-1	1.931979648E-1
6.300000000E-1	7.051396855E-1	1.806704260E-1
6.400000000E-1	7.317459850E-1	1.695683022E-1
6.500000000E-1	7.619060966E-1	1.565761420E-1
6.600000000E-1	7.860110736E-1	1.468994570E-1
6.700000000E-1	8.140248567E-1	1.358965905E-1
6.800000000E-1	8.413078026E-1	1.239700311E-1
6.900000000E-1	8.693066719E-1	1.137505271E-1
7.000000000E-1	8.978065441E-1	1.035021084E-1
7.100000000E-1	9.241204919E-1	9.437899795E-2
7.200000000E-1	9.558293123E-1	8.329286156E-2
7.300000000E-1	9.828136971E-1	7.334707857E-2
7.400000000E-1	1.012209394E0	6.341235299E-2
7.500000000E-1	1.041833094E0	5.443567991E-2
7.600000000E-1	1.072011631E0	4.557435512E-2
7.700000000E-1	1.101626543E0	3.876745351E-2
7.800000000E-1	1.132778614E0	3.325266440E-2
7.900000000E-1	1.163577994E0	2.844253570E-2
8.000000000E-1	1.195220032E0	2.486892907E-2
8.100000000E-1	1.226711588E0	2.290561518E-2
8.200000000E-1	1.258845038E0	2.193402227E-2
8.300000000E-1	1.289737525E0	2.115970715E-2
8.400000000E-1	1.320225793E0	2.167407630E-2
