mass_A
t	x	y
1.000000000E-2	-4.106275402E-2	7.737406642E-1
2.000000000E-2	-4.092067151E-2	7.733746296E-1
3.000000000E-2	-4.003067145E-2	7.721695446E-1
4.000000000E-2	-3.845784200E-2	7.702264224E-1
5.000000000E-2	-3.689229255E-2	7.675849224E-1
6.000000000E-2	-3.478928132E-2	7.640134726E-1
7.000000000E-2	-3.221545267E-2	7.608870605E-1
8.000000000E-2	-2.923312922E-2	7.568841395E-1
9.000000000E-2	-2.608324188E-2	7.527035570E-1
1.000000000E-1	-2.243975620E-2	7.477767257E-1
1.100000000E-1	-1.836932789E-2	7.423201977E-1
1.200000000E-1	-1.357337655E-2	7.361796471E-1
1.300000000E-1	-8.922256266E-3	7.304904426E-1
1.400000000E-1	-3.719728184E-3	7.241009425E-1
1.500000000E-1	1.806195825E-3	7.172727357E-1
1.600000000E-1	8.140717557E-3	7.096777833E-1
1.700000000E-1	1.470288588E-2	7.019428371E-1
1.800000000E-1	2.146059508E-2	6.937034475E-1
1.900000000E-1	2.932890727E-2	6.851641017E-1
2.000000000E-1	3.736745695E-2	6.763366001E-1
2.100000000E-1	4.540420888E-2	6.669373169E-1
2.200000000E-1	5.427876274E-2	6.574850088E-1
2.300000000E-1	6.380620445E-2	6.474637555E-1
2.400000000E-1	7.326900425E-2	6.377189108E-1
2.500000000E-1	8.372464874E-2	6.274466037E-1
2.600000000E-1	9.440629828E-2	6.170893108E-1
2.700000000E-1	1.060646414E-1	6.057950134E-1
2.800000000E-1	1.175895875E-1	5.946066555E-1
2.900000000E-1	1.301082274E-1	5.834298108E-1
3.000000000E-1	1.429499154E-1	5.717064082E-1
3.100000000E-1	1.556514556E-1	5.616574770E-1
3.200000000E-1	1.697365105E-1	5.478888896E-1
3.300000000E-1	1.830445191E-1	5.360973935E-1
3.400000000E-1	1.975543478E-1	5.236815853E-1
3.500000000E-1	2.126094821E-1	5.109361293E-1
3.600000000E-1	2.279154846E-1	4.975921420E-1
3.700000000E-1	2.437906863E-1	4.845632995E-1
3.800000000E-1	2.599339494E-1	4.715550798E-1
3.900000000E-1	2.769509372E-1	4.572737582E-1
4.000000000E-1	2.938730513E-1	4.429056446E-1
4.100000000E-1	3.115145400E-1	4.291460230E-1
4.200000000E-1	3.293673148E-1	4.147598443E-1
4.300000000E-1	3.475287273E-1	3.991477235E-1
4.400000000E-1	3.671567433E-1	3.855525437E-1
4.500000000E-1	3.849723249E-1	3.688219580E-1
4.600000000E-1	4.042654770E-1	3.534665431E-1
4.700000000E-1	4.247248252E-1	3.389180367E-1
4.800000000E-1	4.453452535E-1	3.245648091E-1
4.900000000E-1	4.665966936E-1	3.102529179E-1
5.000000000E-1	4.888330766E-1	2.970505069E-1
5.100000000E-1	5.116273431E-1	2.830790469E-1
5.200000000E-1	5.349972020E-1	2.692389493E-1
5.300000000E-1	5.586304394E-1	2.565191652E-1
5.400000000E-1	5.827308749E-1	2.422554668E-1
5.500000000E-1	6.071812738E-1	2.290967927E-1
5.600000000E-1	6.318102308E-1	2.160795105E-1
5.700000000E-1	6.568061074E-1	2.031847267E-1
5.800000000E-1	6.827958776E-1	1.915023771E-1
5.900000000E-1	7.092802249E-1	1.788123521E-1
6.000000000E-1	7.347750615E-1	1.682878645E-1
6.100000000E-1	7.650981839E-1	1.557087610E-1
6.200000000E-1	7.899558508E-1	1.453011124E-1
6.300000000E-1	8.171134781E-1	1.344822399E-1
6.400000000E-1	8.450189817E-1	1.232223161E-1
6.500000000E-1	8.733856821E-1	1.131494602E-1
6.600000000E-1	9.017858598E-1	1.027839962E-1
6.700000000E-1	9.308346255E-1	9.262258817E-2
6.800000000E-1	9.605135814E-1	8.257624243E-2
6.900000000E-1	9.888639933E-1	7.229589050E-2
7.000000000E-1	1.018344491E0	6.220877536E-2
7.100000000E-1	1.047861813E0	5.292143647E-2
7.200000000E-1	1.078144345E0	4.487206759E-2
7.300000000E-1	1.108633687E0	3.765706576E-2
7.400000000E-1	1.139025636E0	3.226766864E-2
7.500000000E-1	1.170870449E0	2.758093683E-2
7.600000000E-1	1.202324280E0	2.425696348E-2
7.700000000E-1	1.234227063E0	2.198601469E-2
7.800000000E-1	1.265946899E0	2.134929045E-2
7.900000000E-1	1.298039275E0	2.070078675E-2
8.000000000E-1	1.329220995E0	2.114047845E-2
