mass_A
t	x	y
0.000000000E0	-3.871643353E-2	7.743581016E-1
1.000000000E-2	-3.795534080E-2	7.732395005E-1
2.000000000E-2	-3.742284039E-2	7.724276815E-1
3.000000000E-2	-3.617796627E-2	7.704877150E-1
4.000000000E-2	-3.431343560E-2	7.671646951E-1
5.000000000E-2	-3.175087260E-2	7.628344097E-1
6.000000000E-2	-2.897938495E-2	7.588300368E-1
7.000000000E-2	-2.587353554E-2	7.544943808E-1
8.000000000E-2	-2.183387493E-2	7.499490884E-1
9.000000000E-2	-1.767462288E-2	7.446239494E-1
1.000000000E-1	-1.328353632E-2	7.392111182E-1
1.100000000E-1	-8.241359146E-3	7.330230708E-1
1.200000000E-1	-2.957661809E-3	7.264082546E-1
1.300000000E-1	2.600034339E-3	7.195970808E-1
1.400000000E-1	8.908780134E-3	7.118915399E-1
1.500000000E-1	1.556366552E-2	7.042546021E-1
1.600000000E-1	2.225663239E-2	6.961957910E-1
1.700000000E-1	2.975270789E-2	6.879203075E-1
1.800000000E-1	3.780940906E-2	6.792663199E-1
1.900000000E-1	4.588698244E-2	6.700050924E-1
2.000000000E-1	5.480465955E-2	6.605287551E-1
2.100000000E-1	6.424286924E-2	6.507653784E-1
2.200000000E-1	7.360019447E-2	6.412213295E-1
2.300000000E-1	8.399669864E-2	6.310215759E-1
2.400000000E-1	9.460984379E-2	6.205188665E-1
2.500000000E-1	1.063210384E-1	6.092685695E-1
2.600000000E-1	1.177775592E-1	5.983125157E-1
2.700000000E-1	1.300591126E-1	5.871001249E-1
2.800000000E-1	1.429048619E-1	5.752751097E-1
2.900000000E-1	1.555396458E-1	5.650712990E-1
3.000000000E-1	1.695180902E-1	5.516768966E-1
3.100000000E-1	1.827271827E-1	5.399095064E-1
3.200000000E-1	1.973673244E-1	5.272494088E-1
3.300000000E-1	2.126992974E-1	5.139882074E-1
3.400000000E-1	2.277015427E-1	5.013801774E-1
3.500000000E-1	2.433943429E-1	4.883801105E-1
3.600000000E-1	2.592303332E-1	4.749864972E-1
3.700000000E-1	2.759453834E-1	4.609554661E-1
3.800000000E-1	2.925615727E-1	4.479744936E-1
3.900000000E-1	3.099268924E-1	4.333856945E-1
4.000000000E-1	3.278392443E-1	4.187094929E-1
4.100000000E-1	3.458118783E-1	4.039051382E-1
4.200000000E-1	3.646715296E-1	3.917775341E-1
4.300000000E-1	3.821192399E-1	3.746673079E-1
4.400000000E-1	4.011218229E-1	3.593973827E-1
4.500000000E-1	4.214856262E-1	3.444326223E-1
4.600000000E-1	4.421295472E-1	3.299994261E-1
4.700000000E-1	4.632196352E-1	3.159202205E-1
4.800000000E-1	4.846141209E-1	3.025751863E-1
4.900000000E-1	5.068506728E-1	2.886753489E-1
5.000000000E-1	5.293418764E-1	2.754903849E-1
5.100000000E-1	5.529919310E-1	2.618149141E-1
5.200000000E-1	5.762058724E-1	2.484115336E-1
5.300000000E-1	5.998492758E-1	2.351804050E-1
5.400000000E-1	6.245009314E-1	2.221649282E-1
5.500000000E-1	6.496947600E-1	2.094969416E-1
5.600000000E-1	6.752370237E-1	1.968697922E-1
5.700000000E-1	7.010977308E-1	1.850949492E-1
5.800000000E-1	7.274269477E-1	1.733987952E-1
5.900000000E-1	7.540051251E-1	1.625281574E-1
6.000000000E-1	7.815542737E-1	1.503526743E-1
6.100000000E-1	8.094205423E-1	1.388430224E-1
6.200000000E-1	8.366549603E-1	1.284926754E-1
6.300000000E-1	8.651654836E-1	1.171610518E-1
6.400000000E-1	8.936994436E-1	1.067323360E-1
6.500000000E-1	9.214095094E-1	9.719715532E-2
6.600000000E-1	9.503003666E-1	8.757954114E-2
6.700000000E-1	9.808714046E-1	7.606609603E-2
6.800000000E-1	1.008937138E0	6.619786974E-2
6.900000000E-1	1.037940301E0	5.747363381E-2
7.000000000E-1	1.067484383E0	4.887704879E-2
7.100000000E-1	1.097314760E0	4.206403130E-2
7.200000000E-1	1.128138600E0	3.599057785E-2
7.300000000E-1	1.159701301E0	3.141650029E-2
7.400000000E-1	1.190506100E0	2.822668968E-2
7.500000000E-1	1.221900906E0	2.642985044E-2
7.600000000E-1	1.253650247E0	2.516691883E-2
7.700000000E-1	1.284487815E0	2.535694990E-2
7.800000000E-1	1.315487632E0	2.502673942E-2
