mass_A
t	x	y
0.000000000E0	-3.188682502E-2	7.774603437E-1
1.000000000E-2	-3.188682502E-2	7.774603437E-1
2.000000000E-2	-3.055533305E-2	7.757956836E-1
3.000000000E-2	-2.801697431E-2	7.721307299E-1
4.000000000E-2	-2.522120570E-2	7.682385892E-1
5.000000000E-2	-2.224399078E-2	7.642137159E-1
6.000000000E-2	-1.859065978E-2	7.595211788E-1
7.000000000E-2	-1.469618208E-2	7.544666553E-1
8.000000000E-2	-1.066990921E-2	7.491997635E-1
9.000000000E-2	-6.210458737E-3	7.431285807E-1
1.000000000E-1	-1.064685263E-3	7.367254894E-1
1.100000000E-1	4.520352186E-3	7.300630727E-1
1.200000000E-1	1.056760870E-2	7.229609351E-1
1.300000000E-1	1.689970968E-2	7.150460661E-1
1.400000000E-1	2.344229818E-2	7.069943491E-1
1.500000000E-1	3.026337838E-2	6.988463743E-1
1.600000000E-1	3.801316188E-2	6.902424018E-1
1.700000000E-1	4.593950125E-2	6.810339267E-1
1.800000000E-1	5.416025433E-2	6.711875819E-1
1.900000000E-1	6.344278414E-2	6.612256445E-1
2.000000000E-1	7.270368551E-2	6.515315564E-1
2.100000000E-1	8.247850824E-2	6.414845362E-1
2.200000000E-1	9.266008010E-2	6.308891010E-1
2.300000000E-1	1.033379809E-1	6.203081724E-1
2.400000000E-1	1.149288728E-1	6.088567352E-1
2.500000000E-1	1.264564107E-1	5.978129782E-1
2.600000000E-1	1.385351580E-1	5.864267381E-1
2.700000000E-1	1.513205676E-1	5.746494285E-1
2.800000000E-1	1.652294390E-1	5.629274151E-1
2.900000000E-1	1.788295510E-1	5.501185728E-1
3.000000000E-1	1.921677583E-1	5.379453033E-1
3.100000000E-1	2.068081275E-1	5.249032574E-1
3.200000000E-1	2.219120223E-1	5.116127117E-1
3.300000000E-1	2.372550962E-1	4.984490617E-1
3.400000000E-1	2.531338220E-1	4.852690819E-1
3.500000000E-1	2.693873780E-1	4.713438175E-1
3.600000000E-1	2.861939530E-1	4.570917682E-1
3.700000000E-1	3.030332042E-1	4.434704380E-1
3.800000000E-1	3.203403739E-1	4.291794963E-1
3.900000000E-1	3.384379773E-1	4.136602476E-1
4.000000000E-1	3.561322678E-1	3.995873474E-1
4.100000000E-1	3.750487181E-1	3.829701066E-1
4.200000000E-1	3.936965156E-1	3.681944522E-1
4.300000000E-1	4.129397588E-1	3.531241654E-1
4.400000000E-1	4.332457572E-1	3.388846712E-1
4.500000000E-1	4.539324781E-1	3.243808686E-1
4.600000000E-1	4.757830589E-1	3.100002954E-1
4.700000000E-1	4.982338170E-1	2.958240433E-1
4.800000000E-1	5.204388822E-1	2.822060909E-1
4.900000000E-1	5.437914874E-1	2.683572562E-1
5.000000000E-1	5.676387966E-1	2.556258719E-1
5.100000000E-1	5.911552293E-1	2.409169166E-1
5.200000000E-1	6.157669497E-1	2.274926536E-1
5.300000000E-1	6.405668377E-1	2.144086665E-1
5.400000000E-1	6.662490805E-1	2.018205948E-1
5.500000000E-1	6.914119092E-1	1.891129412E-1
5.600000000E-1	7.180646741E-1	1.776473960E-1
5.700000000E-1	7.445613648E-1	1.658185226E-1
5.800000000E-1	7.715769909E-1	1.540067077E-1
5.900000000E-1	7.995743292E-1	1.429005521E-1
6.000000000E-1	8.266796329E-1	1.318622061E-1
6.100000000E-1	8.553564342E-1	1.205202212E-1
6.200000000E-1	8.831484208E-1	1.098869692E-1
6.300000000E-1	9.122531795E-1	9.969817415E-2
6.400000000E-1	9.395753400E-1	8.991681659E-2
6.500000000E-1	9.692406882E-1	7.877513745E-2
6.600000000E-1	9.993938579E-1	6.814721499E-2
6.700000000E-1	1.028314900E0	5.861942085E-2
6.800000000E-1	1.059315271E0	4.859563581E-2
6.900000000E-1	1.089290916E0	4.054803671E-2
7.000000000E-1	1.119769582E0	3.399904781E-2
7.100000000E-1	1.152387329E0	2.945776092E-2
7.200000000E-1	1.182856026E0	2.419882800E-2
7.300000000E-1	1.215280587E0	2.128146644E-2
7.400000000E-1	1.247234294E0	1.963147225E-2
7.500000000E-1	1.278964481E0	1.866293433E-2
7.600000000E-1	1.310999632E0	1.868224644E-2
7.700000000E-1	1.342187398E0	1.927329712E-2
