mass_A
t	x	y
0.000000000E0	-4.189397748E-2	7.834546849E-1
1.000000000E-2	-4.189397748E-2	7.834546849E-1
2.000000000E-2	-4.084630342E-2	7.826136235E-1
3.000000000E-2	-4.019046190E-2	7.820161386E-1
4.000000000E-2	-3.836099976E-2	7.797227799E-1
5.000000000E-2	-3.624044338E-2	7.773148437E-1
6.000000000E-2	-3.416513219E-2	7.732406122E-1
7.000000000E-2	-3.147248603E-2	7.690737904E-1
8.000000000E-2	-2.845039047E-2	7.652858615E-1
9.000000000E-2	-2.508527233E-2	7.606348296E-1
1.000000000E-1	-2.086321517E-2	7.561057182E-1
1.100000000E-1	-1.668321691E-2	7.510213304E-1
1.200000000E-1	-1.230865876E-2	7.453734245E-1
1.300000000E-1	-7.316720020E-3	7.388141698E-1
1.400000000E-1	-1.914812790E-3	7.320690735E-1
1.500000000E-1	4.377936383E-3	7.245809894E-1
1.600000000E-1	1.100479041E-2	7.168782744E-1
1.700000000E-1	1.770555041E-2	7.090434261E-1
1.800000000E-1	2.458265272E-2	7.008815597E-1
1.900000000E-1	3.257128871E-2	6.922864434E-1
2.000000000E-1	4.069605735E-2	6.831914095E-1
2.100000000E-1	4.915800861E-2	6.733593822E-1
2.200000000E-1	5.804708575E-2	6.643621218E-1
2.300000000E-1	6.776768173E-2	6.539599024E-1
2.400000000E-1	7.775656114E-2	6.439034348E-1
2.500000000E-1	8.829193325E-2	6.333032500E-1
2.600000000E-1	9.904442210E-2	6.226768376E-1
2.700000000E-1	1.108145767E-1	6.114631862E-1
2.800000000E-1	1.225007959E-1	6.003123886E-1
2.900000000E-1	1.347568694E-1	5.888843145E-1
3.000000000E-1	1.477594261E-1	5.769746718E-1
3.100000000E-1	1.616234820E-1	5.665080131E-1
3.200000000E-1	1.751813883E-1	5.524809566E-1
3.300000000E-1	1.888098636E-1	5.405103595E-1
3.400000000E-1	2.036811694E-1	5.275021313E-1
3.500000000E-1	2.191197723E-1	5.144209865E-1
3.600000000E-1	2.344873039E-1	5.017080733E-1
3.700000000E-1	2.500306688E-1	4.882638709E-1
3.800000000E-1	2.666936107E-1	4.740373778E-1
3.900000000E-1	2.831570538E-1	4.609864811E-1
4.000000000E-1	3.005875025E-1	4.468972650E-1
4.100000000E-1	3.177010684E-1	4.322661228E-1
4.200000000E-1	3.356603479E-1	4.177457609E-1
4.300000000E-1	3.541040165E-1	4.026525910E-1
4.400000000E-1	3.734257530E-1	3.868495441E-1
4.500000000E-1	3.911711435E-1	3.720294694E-1
4.600000000E-1	4.112476750E-1	3.569164102E-1
4.700000000E-1	4.315669791E-1	3.424688747E-1
4.800000000E-1	4.523922302E-1	3.280904101E-1
4.900000000E-1	4.741624375E-1	3.136302033E-1
5.000000000E-1	4.960025313E-1	3.003653655E-1
5.100000000E-1	5.187956131E-1	2.867976021E-1
5.200000000E-1	5.412358410E-1	2.733878741E-1
5.300000000E-1	5.646365946E-1	2.614392178E-1
5.400000000E-1	5.888542479E-1	2.466543290E-1
5.500000000E-1	6.131598292E-1	2.328904963E-1
5.600000000E-1	6.384481428E-1	2.202802527E-1
5.700000000E-1	6.637664799E-1	2.072487087E-1
5.800000000E-1	6.899737306E-1	1.946863737E-1
5.900000000E-1	7.166570588E-1	1.829822448E-1
6.000000000E-1	7.431466830E-1	1.708350819E-1
6.100000000E-1	7.709336967E-1	1.591685210E-1
6.200000000E-1	7.982760360E-1	1.481224949E-1
6.300000000E-1	8.255541730E-1	1.372604662E-1
6.400000000E-1	8.539224887E-1	1.259514321E-1
6.500000000E-1	8.825010950E-1	1.155345773E-1
6.600000000E-1	9.116002134E-1	1.053654249E-1
6.700000000E-1	9.407111471E-1	9.480631112E-2
6.800000000E-1	9.695809030E-1	8.470110642E-2
6.900000000E-1	9.992234695E-1	7.430354344E-2
7.000000000E-1	1.029118017E0	6.418769073E-2
7.100000000E-1	1.058846618E0	5.532244118E-2
7.200000000E-1	1.088298066E0	4.744918520E-2
7.300000000E-1	1.118542684E0	4.091919228E-2
7.400000000E-1	1.150145199E0	3.678547454E-2
7.500000000E-1	1.180803098E0	3.175259270E-2
7.600000000E-1	1.212264671E0	2.940425143E-2
7.700000000E-1	1.243988306E0	2.753935831E-2
7.800000000E-1	1.275350538E0	2.728168869E-2
7.900000000E-1	1.307301201E0	2.724046228E-2
8.000000000E-1	1.342439131E0	2.795207706E-2
