mass_A
t	x	y
1.000000000E-2	-4.455880820E-2	7.773175315E-1
2.000000000E-2	-4.415469047E-2	7.772130074E-1
3.000000000E-2	-4.344857590E-2	7.767201169E-1
4.000000000E-2	-4.159786844E-2	7.761898077E-1
5.000000000E-2	-3.960835189E-2	7.748483963E-1
6.000000000E-2	-3.738755039E-2	7.737568889E-1
7.000000000E-2	-3.499359849E-2	7.722473160E-1
8.000000000E-2	-3.218606452E-2	7.708765910E-1
9.000000000E-2	-2.906733369E-2	7.693227228E-1
1.000000000E-1	-2.540197779E-2	7.676237081E-1
1.100000000E-1	-2.132772102E-2	7.659068930E-1
1.200000000E-1	-1.743749283E-2	7.640720340E-1
1.300000000E-1	-1.297997737E-2	7.620037039E-1
1.400000000E-1	-8.684104508E-3	7.601125423E-1
1.500000000E-1	-3.887814504E-3	7.578352584E-1
1.600000000E-1	1.392972695E-3	7.552955364E-1
1.700000000E-1	6.753705072E-3	7.526853396E-1
1.800000000E-1	1.238729618E-2	7.499325355E-1
1.900000000E-1	1.855323070E-2	7.465316872E-1
2.000000000E-1	2.491263159E-2	7.434560564E-1
2.100000000E-1	3.169434071E-2	7.399206657E-1
2.200000000E-1	3.892562640E-2	7.360736696E-1
2.300000000E-1	4.610816836E-2	7.321214042E-1
2.400000000E-1	5.361381111E-2	7.280472323E-1
2.500000000E-1	6.112890267E-2	7.239417203E-1
2.600000000E-1	6.958010018E-2	7.193022272E-1
2.700000000E-1	7.756164357E-2	7.150499492E-1
2.800000000E-1	8.650062294E-2	7.099798460E-1
2.900000000E-1	9.569424872E-2	7.048332660E-1
3.000000000E-1	1.050093941E-1	6.996443148E-1
3.100000000E-1	1.144110106E-1	6.944105205E-1
3.200000000E-1	1.241012456E-1	6.891398037E-1
3.300000000E-1	1.341722845E-1	6.830058196E-1
3.400000000E-1	1.441340519E-1	6.777080673E-1
3.500000000E-1	1.565870446E-1	6.713706707E-1
3.600000000E-1	1.668834503E-1	6.642735527E-1
3.700000000E-1	1.778165036E-1	6.580197042E-1
3.800000000E-1	1.893261243E-1	6.513087656E-1
3.900000000E-1	2.014840955E-1	6.441856170E-1
4.000000000E-1	2.140072931E-1	6.365803285E-1
4.100000000E-1	2.265588467E-1	6.295874110E-1
4.200000000E-1	2.397079242E-1	6.220288059E-1
4.300000000E-1	2.529799728E-1	6.140304782E-1
4.400000000E-1	2.666162238E-1	6.062701103E-1
4.500000000E-1	2.804637728E-1	5.981051177E-1
4.600000000E-1	2.954587384E-1	5.897787783E-1
4.700000000E-1	3.097482576E-1	5.815311070E-1
4.800000000E-1	3.246344743E-1	5.728350193E-1
4.900000000E-1	3.401134875E-1	5.637111168E-1
5.000000000E-1	3.555154885E-1	5.557616325E-1
5.100000000E-1	3.711781670E-1	5.455389521E-1
5.200000000E-1	3.875197421E-1	5.360701858E-1
5.300000000E-1	4.043844450E-1	5.263673259E-1
5.400000000E-1	4.211875723E-1	5.167848821E-1
5.500000000E-1	4.381675164E-1	5.073355897E-1
5.600000000E-1	4.559293103E-1	4.975802037E-1
5.700000000E-1	4.738531654E-1	4.870177214E-1
5.800000000E-1	4.922886001E-1	4.769562426E-1
5.900000000E-1	5.107560219E-1	4.666628492E-1
6.000000000E-1	5.292780132E-1	4.557760945E-1
6.100000000E-1	5.479500513E-1	4.452147086E-1
6.200000000E-1	5.681610481E-1	4.339771467E-1
6.300000000E-1	5.868451010E-1	4.218894539E-1
6.400000000E-1	6.065010346E-1	4.093513651E-1
6.500000000E-1	6.264588305E-1	3.977534429E-1
6.600000000E-1	6.464866978E-1	3.857229495E-1
6.700000000E-1	6.670032522E-1	3.726285839E-1
6.800000000E-1	6.879691850E-1	3.606065659E-1
6.900000000E-1	7.096539355E-1	3.484728278E-1
7.000000000E-1	7.313212523E-1	3.353081075E-1
7.100000000E-1	7.528349496E-1	3.239491975E-1
7.200000000E-1	7.749320305E-1	3.102713616E-1
7.300000000E-1	7.980553183E-1	2.974258493E-1
7.400000000E-1	8.207808402E-1	2.845887814E-1
7.500000000E-1	8.443525046E-1	2.706761682E-1
7.600000000E-1	8.680595843E-1	2.579475141E-1
7.700000000E-1	8.920317809E-1	2.448660241E-1
7.800000000E-1	9.153854330E-1	2.311621240E-1
7.900000000E-1	9.402524170E-1	2.172802015E-1
8.000000000E-1	9.657233039E-1	2.033525750E-1
8.100000000E-1	9.886751699E-1	1.898092213E-1
8.200000000E-1	1.013440011E0	1.753635446E-1
8.300000000E-1	1.038725775E0	1.604419134E-1
8.400000000E-1	1.064470348E0	1.461237344E-1
8.500000000E-1	1.090680847E0	1.324332201E-1
8.600000000E-1	1.116422519E0	1.189203720E-1
8.700000000E-1	1.143535588E0	1.057453783E-1
8.800000000E-1	1.170297398E0	9.278879898E-2
8.900000000E-1	1.198874402E0	7.897644147E-2
9.000000000E-1	1.225673486E0	6.702116086E-2
9.100000000E-1	1.254488707E0	5.422300467E-2
9.200000000E-1	1.283081592E0	4.121884967E-2
9.300000000E-1	1.311299939E0	2.935227556E-2
