mass_A
t	x	y
1.000000000E-2	-4.870275787E-2	7.822494914E-1
2.000000000E-2	-4.822920412E-2	7.822190482E-1
3.000000000E-2	-4.756566396E-2	7.819780086E-1
4.000000000E-2	-4.596730898E-2	7.813417406E-1
5.000000000E-2	-4.496075272E-2	7.806551240E-1
6.000000000E-2	-4.257990459E-2	7.795045301E-1
7.000000000E-2	-3.986436669E-2	7.783321271E-1
8.000000000E-2	-3.694182043E-2	7.771631902E-1
9.000000000E-2	-3.387199342E-2	7.757927689E-1
1.000000000E-1	-3.059127471E-2	7.740415015E-1
1.100000000E-1	-2.664705842E-2	7.723388018E-1
1.200000000E-1	-2.282270109E-2	7.703957772E-1
1.300000000E-1	-1.848711230E-2	7.683976259E-1
1.400000000E-1	-1.419024386E-2	7.664556416E-1
1.500000000E-1	-9.298176272E-3	7.640749161E-1
1.600000000E-1	-4.152344794E-3	7.615126157E-1
1.700000000E-1	1.184862191E-3	7.588965887E-1
1.800000000E-1	6.572926723E-3	7.562352434E-1
1.900000000E-1	1.229997382E-2	7.534721643E-1
2.000000000E-1	1.835191690E-2	7.501327398E-1
2.100000000E-1	2.468792987E-2	7.470755481E-1
2.200000000E-1	3.139756634E-2	7.434950679E-1
2.300000000E-1	3.859478466E-2	7.396395902E-1
2.400000000E-1	4.586624243E-2	7.355826081E-1
2.500000000E-1	5.347696718E-2	7.315009748E-1
2.600000000E-1	6.132223444E-2	7.273132816E-1
2.700000000E-1	6.953565297E-2	7.226618331E-1
2.800000000E-1	7.756070705E-2	7.183794978E-1
2.900000000E-1	8.636557033E-2	7.133376718E-1
3.000000000E-1	9.552997391E-2	7.081656503E-1
3.100000000E-1	1.048788103E-1	7.029393206E-1
3.200000000E-1	1.145496382E-1	6.976477463E-1
3.300000000E-1	1.247927496E-1	6.915858027E-1
3.400000000E-1	1.348809889E-1	6.857997723E-1
3.500000000E-1	1.447454402E-1	6.808762909E-1
3.600000000E-1	1.575574681E-1	6.735787153E-1
3.700000000E-1	1.678280571E-1	6.666193935E-1
3.800000000E-1	1.791718512E-1	6.598672651E-1
3.900000000E-1	1.914906127E-1	6.527537004E-1
4.000000000E-1	2.033659342E-1	6.457907952E-1
4.100000000E-1	2.160052137E-1	6.381766533E-1
4.200000000E-1	2.286878607E-1	6.313121548E-1
4.300000000E-1	2.419371691E-1	6.235771796E-1
4.400000000E-1	2.555343057E-1	6.156458640E-1
4.500000000E-1	2.691027755E-1	6.080513588E-1
4.600000000E-1	2.831213637E-1	5.996634763E-1
4.700000000E-1	2.979271201E-1	5.913418304E-1
4.800000000E-1	3.123078814E-1	5.830532322E-1
4.900000000E-1	3.277056141E-1	5.742537700E-1
5.000000000E-1	3.426770911E-1	5.654437785E-1
5.100000000E-1	3.600662806E-1	5.564976912E-1
5.200000000E-1	3.742349915E-1	5.468776381E-1
5.300000000E-1	3.904064876E-1	5.372833478E-1
5.400000000E-1	4.068551582E-1	5.281693150E-1
5.500000000E-1	4.241045810E-1	5.184699649E-1
5.600000000E-1	4.410821321E-1	5.089853904E-1
5.700000000E-1	4.590619977E-1	4.990119514E-1
5.800000000E-1	4.768491930E-1	4.887731085E-1
5.900000000E-1	4.949100794E-1	4.781420492E-1
6.000000000E-1	5.135450452E-1	4.681702609E-1
6.100000000E-1	5.324273442E-1	4.574187417E-1
6.200000000E-1	5.510245055E-1	4.465102146E-1
6.300000000E-1	5.707338564E-1	4.343102435E-1
6.400000000E-1	5.896087254E-1	4.231844892E-1
6.500000000E-1	6.097140386E-1	4.104153271E-1
6.600000000E-1	6.296898142E-1	3.976839640E-1
6.700000000E-1	6.498983074E-1	3.863949165E-1
6.800000000E-1	6.703727394E-1	3.736971590E-1
6.900000000E-1	6.909546128E-1	3.610813776E-1
7.000000000E-1	7.126544093E-1	3.486687805E-1
7.100000000E-1	7.338179719E-1	3.361432792E-1
7.200000000E-1	7.557984338E-1	3.249630626E-1
7.300000000E-1	7.783033641E-1	3.113752691E-1
7.400000000E-1	8.006724464E-1	2.980495326E-1
7.500000000E-1	8.235020639E-1	2.846402013E-1
7.600000000E-1	8.468112336E-1	2.716347937E-1
7.700000000E-1	8.700601037E-1	2.581953858E-1
7.800000000E-1	8.936830223E-1	2.452249990E-1
7.900000000E-1	9.180661047E-1	2.314170388E-1
8.000000000E-1	9.417714316E-1	2.180865775E-1
8.100000000E-1	9.669093173E-1	2.038771725E-1
8.200000000E-1	9.914737784E-1	1.896669565E-1
8.300000000E-1	1.016143082E0	1.753575312E-1
8.400000000E-1	1.040951787E0	1.605953859E-1
8.500000000E-1	1.066135040E0	1.464769816E-1
8.600000000E-1	1.093172134E0	1.323095471E-1
8.700000000E-1	1.118616855E0	1.190844112E-1
8.800000000E-1	1.147034953E0	1.065168991E-1
8.900000000E-1	1.173720349E0	9.201500821E-2
9.000000000E-1	1.201521357E0	7.935830671E-2
9.100000000E-1	1.229040271E0	6.593105474E-2
9.200000000E-1	1.258404932E0	5.304682644E-2
9.300000000E-1	1.287497143E0	4.007779678E-2
9.400000000E-1	1.315421195E0	2.836570066E-2
