mass_A
t	x	y
0.000000000E0	-4.697160409E-2	7.846472276E-1
1.000000000E-2	-4.675093675E-2	7.846762482E-1
2.000000000E-2	-4.635383376E-2	7.846978328E-1
3.000000000E-2	-4.606707039E-2	7.843938470E-1
4.000000000E-2	-4.558335694E-2	7.844489621E-1
5.000000000E-2	-4.531613052E-2	7.844346637E-1
6.000000000E-2	-4.376725742E-2	7.838597816E-1
7.000000000E-2	-4.357913772E-2	7.830488011E-1
8.000000000E-2	-4.126647252E-2	7.822997493E-1
9.000000000E-2	-3.876796953E-2	7.807561271E-1
1.000000000E-1	-3.619711229E-2	7.792540843E-1
1.100000000E-1	-3.220593996E-2	7.773865323E-1
1.200000000E-1	-2.872153958E-2	7.753590870E-1
1.300000000E-1	-2.482382937E-2	7.736560926E-1
1.400000000E-1	-2.004751150E-2	7.718415769E-1
1.500000000E-1	-1.540705685E-2	7.694306229E-1
1.600000000E-1	-1.041773966E-2	7.668933500E-1
1.700000000E-1	-5.102204921E-3	7.642461693E-1
1.800000000E-1	2.837053139E-4	7.613941583E-1
1.900000000E-1	5.895377622E-3	7.586220866E-1
2.000000000E-1	1.181296927E-2	7.555218868E-1
2.100000000E-1	1.829724932E-2	7.523101040E-1
2.200000000E-1	2.450722572E-2	7.493090246E-1
2.300000000E-1	3.164851493E-2	7.455570976E-1
2.400000000E-1	3.882189375E-2	7.417026383E-1
2.500000000E-1	4.627735937E-2	7.375893952E-1
2.600000000E-1	5.410132870E-2	7.333941081E-1
2.700000000E-1	6.241258153E-2	7.288168937E-1
2.800000000E-1	7.040999958E-2	7.244534447E-1
2.900000000E-1	7.929767601E-2	7.194651595E-1
3.000000000E-1	8.835985502E-2	7.142833258E-1
3.100000000E-1	9.757648144E-2	7.090636234E-1
3.200000000E-1	1.070488084E-1	7.037874681E-1
3.300000000E-1	1.167345094E-1	6.983636026E-1
3.400000000E-1	1.270986153E-1	6.922819277E-1
3.500000000E-1	1.370990452E-1	6.866698405E-1
3.600000000E-1	1.492413502E-1	6.809121717E-1
3.700000000E-1	1.596803528E-1	6.734736406E-1
3.800000000E-1	1.706831708E-1	6.673363069E-1
3.900000000E-1	1.823210892E-1	6.605200150E-1
4.000000000E-1	1.946945611E-1	6.530317238E-1
4.100000000E-1	2.069893210E-1	6.459712040E-1
4.200000000E-1	2.198871252E-1	6.386848369E-1
4.300000000E-1	2.332502691E-1	6.310571454E-1
4.400000000E-1	2.467833256E-1	6.233197843E-1
4.500000000E-1	2.602646483E-1	6.153653764E-1
4.600000000E-1	2.741625060E-1	6.072788768E-1
4.700000000E-1	2.882856800E-1	5.991354502E-1
4.800000000E-1	3.032488830E-1	5.905023427E-1
4.900000000E-1	3.177985092E-1	5.822212281E-1
5.000000000E-1	3.331485199E-1	5.732550536E-1
5.100000000E-1	3.479366998E-1	5.653136769E-1
5.200000000E-1	3.642647037E-1	5.551491812E-1
5.300000000E-1	3.810433862E-1	5.452686897E-1
5.400000000E-1	3.971532718E-1	5.358962699E-1
5.500000000E-1	4.136783280E-1	5.262443239E-1
5.600000000E-1	4.312404420E-1	5.165617398E-1
5.700000000E-1	4.485115172E-1	5.069474960E-1
5.800000000E-1	4.664200909E-1	4.966371999E-1
5.900000000E-1	4.844214210E-1	4.861803650E-1
6.000000000E-1	5.029790299E-1	4.756775640E-1
6.100000000E-1	5.217342504E-1	4.652240897E-1
6.200000000E-1	5.403367243E-1	4.547496756E-1
6.300000000E-1	5.611706450E-1	4.436098027E-1
6.400000000E-1	5.790975842E-1	4.315373738E-1
6.500000000E-1	5.982956624E-1	4.194548854E-1
6.600000000E-1	6.184081766E-1	4.070176985E-1
6.700000000E-1	6.382743823E-1	3.948254113E-1
6.800000000E-1	6.585466176E-1	3.824609520E-1
6.900000000E-1	6.797883933E-1	3.699267962E-1
7.000000000E-1	7.011488466E-1	3.573354838E-1
7.100000000E-1	7.227025875E-1	3.453468165E-1
7.200000000E-1	7.447316138E-1	3.324495658E-1
7.300000000E-1	7.669683065E-1	3.195357681E-1
7.400000000E-1	7.898814801E-1	3.066381897E-1
7.500000000E-1	8.123716663E-1	2.926799173E-1
7.600000000E-1	8.357876458E-1	2.802396683E-1
7.700000000E-1	8.592172985E-1	2.671133244E-1
7.800000000E-1	8.828769603E-1	2.530754867E-1
7.900000000E-1	9.065307501E-1	2.399605010E-1
8.000000000E-1	9.304905518E-1	2.267626854E-1
8.100000000E-1	9.545599323E-1	2.142926027E-1
8.200000000E-1	9.793271466E-1	1.995424177E-1
8.300000000E-1	1.004012395E0	1.848545525E-1
8.400000000E-1	1.028580557E0	1.703568595E-1
8.500000000E-1	1.053884060E0	1.561009293E-1
8.600000000E-1	1.079900654E0	1.418475442E-1
8.700000000E-1	1.105513814E0	1.286989713E-1
8.800000000E-1	1.133345312E0	1.149664425E-1
8.900000000E-1	1.160472698E0	1.014325564E-1
9.000000000E-1	1.187809135E0	8.844164742E-2
9.100000000E-1	1.215541780E0	7.555493465E-2
9.200000000E-1	1.244004512E0	6.265845623E-2
9.300000000E-1	1.272441968E0	5.061895882E-2
9.400000000E-1	1.301216020E0	3.776279515E-2
9.500000000E-1	1.328487790E0	2.587683746E-2
