mass_A
t	x	y
0.000000000E0	-4.881241493E-2	7.792252505E-1
1.000000000E-2	-4.841083690E-2	7.792370605E-1
2.000000000E-2	-4.784383194E-2	7.789158294E-1
3.000000000E-2	-4.727989776E-2	7.789513515E-1
4.000000000E-2	-4.468720810E-2	7.778525564E-1
5.000000000E-2	-4.222869822E-2	7.766715917E-1
6.000000000E-2	-3.961366343E-2	7.753929545E-1
7.000000000E-2	-3.674198413E-2	7.740384026E-1
8.000000000E-2	-3.352456660E-2	7.722653587E-1
9.000000000E-2	-2.905625979E-2	7.706707459E-1
1.000000000E-1	-2.511203122E-2	7.685992878E-1
1.100000000E-1	-2.078314203E-2	7.667367738E-1
1.200000000E-1	-1.653174382E-2	7.644038531E-1
1.300000000E-1	-1.163676387E-2	7.624008629E-1
1.400000000E-1	-6.658224419E-3	7.598477895E-1
1.500000000E-1	-1.405782803E-3	7.572541352E-1
1.600000000E-1	3.964026098E-3	7.545487626E-1
1.700000000E-1	9.744673398E-3	7.515576503E-1
1.800000000E-1	1.605145134E-2	7.485174574E-1
1.900000000E-1	2.227238591E-2	7.452801076E-1
2.000000000E-1	2.914946465E-2	7.416883468E-1
2.100000000E-1	3.642930906E-2	7.377139880E-1
2.200000000E-1	4.346776390E-2	7.337447917E-1
2.300000000E-1	5.105596490E-2	7.297053189E-1
2.400000000E-1	5.876440664E-2	7.255302101E-1
2.500000000E-1	6.701524771E-2	7.208604047E-1
2.600000000E-1	7.495012186E-2	7.165954628E-1
2.700000000E-1	8.388578064E-2	7.115115059E-1
2.800000000E-1	9.306667530E-2	7.062725261E-1
2.900000000E-1	1.024126798E-1	7.009501121E-1
3.000000000E-1	1.119532543E-1	6.956721565E-1
3.100000000E-1	1.221126436E-1	6.897152314E-1
3.200000000E-1	1.319015752E-1	6.841361817E-1
3.300000000E-1	1.418885715E-1	6.789514026E-1
3.400000000E-1	1.548255115E-1	6.715812393E-1
3.500000000E-1	1.652880478E-1	6.647373272E-1
3.600000000E-1	1.765068234E-1	6.582737077E-1
3.700000000E-1	1.880223745E-1	6.513715263E-1
3.800000000E-1	2.001738714E-1	6.441137754E-1
3.900000000E-1	2.125870022E-1	6.368717593E-1
4.000000000E-1	2.258396860E-1	6.294269011E-1
4.100000000E-1	2.392054267E-1	6.217694243E-1
4.200000000E-1	2.526046239E-1	6.140809843E-1
4.300000000E-1	2.660309646E-1	6.061183870E-1
4.400000000E-1	2.799994317E-1	5.980352617E-1
4.500000000E-1	2.948546935E-1	5.894891542E-1
4.600000000E-1	3.090640872E-1	5.812354687E-1
4.700000000E-1	3.244984743E-1	5.722357542E-1
4.800000000E-1	3.395568507E-1	5.635313620E-1
4.900000000E-1	3.569355710E-1	5.540602290E-1
5.000000000E-1	3.707837463E-1	5.449264115E-1
5.100000000E-1	3.878241672E-1	5.349284088E-1
5.200000000E-1	4.041963137E-1	5.255139469E-1
5.300000000E-1	4.209747788E-1	5.158531808E-1
5.400000000E-1	4.381112095E-1	5.066933479E-1
5.500000000E-1	4.561097971E-1	4.966117573E-1
5.600000000E-1	4.738654411E-1	4.861025371E-1
5.700000000E-1	4.921970131E-1	4.759796865E-1
5.800000000E-1	5.106809824E-1	4.665529127E-1
5.900000000E-1	5.297885122E-1	4.556813181E-1
6.000000000E-1	5.484711257E-1	4.444063689E-1
6.100000000E-1	5.680696394E-1	4.321044948E-1
6.200000000E-1	5.876426456E-1	4.200638730E-1
6.300000000E-1	6.071272212E-1	4.076097895E-1
6.400000000E-1	6.272204908E-1	3.962327302E-1
6.500000000E-1	6.481106311E-1	3.836487806E-1
6.600000000E-1	6.686047510E-1	3.705796266E-1
6.700000000E-1	6.891867636E-1	3.584208826E-1
6.800000000E-1	7.114392587E-1	3.460970775E-1
6.900000000E-1	7.322392843E-1	3.334372573E-1
7.000000000E-1	7.553383432E-1	3.220854928E-1
7.100000000E-1	7.774052320E-1	3.080589179E-1
7.200000000E-1	8.001434770E-1	2.949487054E-1
7.300000000E-1	8.230448444E-1	2.818194500E-1
7.400000000E-1	8.460520930E-1	2.684948332E-1
7.500000000E-1	8.693864517E-1	2.553967355E-1
7.600000000E-1	8.935444025E-1	2.426677727E-1
7.700000000E-1	9.177560760E-1	2.282840666E-1
7.800000000E-1	9.413569482E-1	2.155662299E-1
7.900000000E-1	9.664932848E-1	2.006970070E-1
8.000000000E-1	9.917439150E-1	1.869164293E-1
8.100000000E-1	1.016586418E0	1.723148549E-1
8.200000000E-1	1.041828714E0	1.569730860E-1
8.300000000E-1	1.066771256E0	1.433850209E-1
8.400000000E-1	1.093640242E0	1.291341271E-1
8.500000000E-1	1.119267587E0	1.162756195E-1
8.600000000E-1	1.148526803E0	1.036231750E-1
8.700000000E-1	1.175444621E0	8.912329023E-2
8.800000000E-1	1.202975145E0	7.602523670E-2
8.900000000E-1	1.230916550E0	6.295630864E-2
9.000000000E-1	1.260325446E0	5.040432744E-2
9.100000000E-1	1.288891730E0	3.715486024E-2
9.200000000E-1	1.317691968E0	2.520886606E-2
