mass_A
t	x	y
0.000000000E0	-5.202185385E-2	7.866805954E-1
1.000000000E-2	-5.173427178E-2	7.865666722E-1
2.000000000E-2	-5.121569133E-2	7.860293080E-1
3.000000000E-2	-5.064458852E-2	7.861588070E-1
4.000000000E-2	-4.914716822E-2	7.856356220E-1
5.000000000E-2	-4.829791953E-2	7.848746985E-1
6.000000000E-2	-4.603449631E-2	7.834403936E-1
7.000000000E-2	-4.198479766E-2	7.815064551E-1
8.000000000E-2	-3.887256089E-2	7.801419477E-1
9.000000000E-2	-3.554254926E-2	7.787552759E-1
1.000000000E-1	-3.214529766E-2	7.770445187E-1
1.100000000E-1	-2.781260207E-2	7.751522347E-1
1.200000000E-1	-2.397340976E-2	7.732078251E-1
1.300000000E-1	-1.911925789E-2	7.709164121E-1
1.400000000E-1	-1.396526750E-2	7.684688419E-1
1.500000000E-1	-8.616930672E-3	7.658991366E-1
1.600000000E-1	-3.094239126E-3	7.632674710E-1
1.700000000E-1	2.472883637E-3	7.605464146E-1
1.800000000E-1	8.402579067E-3	7.573923988E-1
1.900000000E-1	1.503502901E-2	7.541623525E-1
2.000000000E-1	2.122149917E-2	7.511931412E-1
2.100000000E-1	2.822573361E-2	7.475400208E-1
2.200000000E-1	3.535059607E-2	7.437753230E-1
2.300000000E-1	4.289347504E-2	7.396529790E-1
2.400000000E-1	5.028926627E-2	7.357431853E-1
2.500000000E-1	5.879003613E-2	7.308094247E-1
2.600000000E-1	6.682453252E-2	7.264116605E-1
2.700000000E-1	7.554268376E-2	7.217275818E-1
2.800000000E-1	8.421263497E-2	7.164692971E-1
2.900000000E-1	9.338421351E-2	7.111956592E-1
3.000000000E-1	1.027826547E-1	7.059389254E-1
3.100000000E-1	1.125258865E-1	7.005401394E-1
3.200000000E-1	1.227609177E-1	6.944897193E-1
3.300000000E-1	1.329676020E-1	6.885259023E-1
3.400000000E-1	1.434254154E-1	6.836528279E-1
3.500000000E-1	1.559794680E-1	6.758511860E-1
3.600000000E-1	1.663613282E-1	6.693813964E-1
3.700000000E-1	1.778142867E-1	6.625730065E-1
3.800000000E-1	1.898273813E-1	6.556228800E-1
3.900000000E-1	2.022224684E-1	6.483506341E-1
4.000000000E-1	2.150511853E-1	6.410367428E-1
4.100000000E-1	2.279283983E-1	6.335677144E-1
4.200000000E-1	2.414618764E-1	6.258486056E-1
4.300000000E-1	2.550524055E-1	6.181405802E-1
4.400000000E-1	2.690728608E-1	6.101412698E-1
4.500000000E-1	2.837013787E-1	6.015128351E-1
4.600000000E-1	2.981501636E-1	5.932536596E-1
4.700000000E-1	3.131634815E-1	5.844586313E-1
4.800000000E-1	3.286920509E-1	5.754118383E-1
4.900000000E-1	3.432062105E-1	5.668874377E-1
5.000000000E-1	3.608274380E-1	5.568485675E-1
5.100000000E-1	3.759962049E-1	5.475579999E-1
5.200000000E-1	3.923801214E-1	5.383432091E-1
5.300000000E-1	4.093829574E-1	5.286086461E-1
5.400000000E-1	4.265705675E-1	5.188350338E-1
5.500000000E-1	4.438970754E-1	5.091898154E-1
5.600000000E-1	4.621078228E-1	4.993316343E-1
5.700000000E-1	4.800598432E-1	4.890018978E-1
5.800000000E-1	4.983174368E-1	4.784026070E-1
5.900000000E-1	5.173703945E-1	4.679825187E-1
6.000000000E-1	5.363299153E-1	4.574744719E-1
6.100000000E-1	5.553004206E-1	4.472447785E-1
6.200000000E-1	5.750961005E-1	4.343723528E-1
6.300000000E-1	5.945649586E-1	4.222743363E-1
6.400000000E-1	6.145242945E-1	4.093719039E-1
6.500000000E-1	6.346628722E-1	3.974660595E-1
6.600000000E-1	6.552000674E-1	3.853832948E-1
6.700000000E-1	6.764783158E-1	3.724354035E-1
6.800000000E-1	6.975864315E-1	3.594993829E-1
6.900000000E-1	7.193762198E-1	3.477285903E-1
7.000000000E-1	7.416743875E-1	3.347287680E-1
7.100000000E-1	7.648168914E-1	3.218703596E-1
7.200000000E-1	7.869916085E-1	3.097551689E-1
7.300000000E-1	8.101683792E-1	2.957746960E-1
7.400000000E-1	8.326824057E-1	2.822203428E-1
7.500000000E-1	8.563074945E-1	2.691247777E-1
7.600000000E-1	8.801392672E-1	2.560637782E-1
7.700000000E-1	9.038775624E-1	2.427508361E-1
7.800000000E-1	9.281700374E-1	2.290864347E-1
7.900000000E-1	9.522739035E-1	2.170679690E-1
8.000000000E-1	9.768130579E-1	2.024216413E-1
8.100000000E-1	1.002540600E0	1.873729939E-1
8.200000000E-1	1.026849696E0	1.722867830E-1
8.300000000E-1	1.052721092E0	1.583239508E-1
8.400000000E-1	1.078852690E0	1.440652075E-1
8.500000000E-1	1.105522451E0	1.300115462E-1
8.600000000E-1	1.131687075E0	1.167704042E-1
8.700000000E-1	1.161421383E0	1.024545553E-1
8.800000000E-1	1.188010421E0	8.933470205E-2
8.900000000E-1	1.215855278E0	7.626508506E-2
9.000000000E-1	1.244385853E0	6.331740696E-2
9.100000000E-1	1.272941402E0	5.109952559E-2
9.200000000E-1	1.301718059E0	3.827649461E-2
9.300000000E-1	1.331852740E0	2.527382822E-2
