mass_A
t	x	y
1.000000000E-2	-4.643043764E-2	7.803623603E-1
2.000000000E-2	-4.600782011E-2	7.801978841E-1
3.000000000E-2	-4.476244782E-2	7.794901364E-1
4.000000000E-2	-4.412959889E-2	7.787419755E-1
5.000000000E-2	-4.154005719E-2	7.774959652E-1
6.000000000E-2	-3.874530740E-2	7.763550688E-1
7.000000000E-2	-3.570100404E-2	7.751244725E-1
8.000000000E-2	-3.237478768E-2	7.734908833E-1
9.000000000E-2	-2.904416626E-2	7.721719411E-1
1.000000000E-1	-2.523399424E-2	7.704363224E-1
1.100000000E-1	-2.157378649E-2	7.685007412E-1
1.200000000E-1	-1.725251562E-2	7.663859965E-1
1.300000000E-1	-1.306014123E-2	7.644041746E-1
1.400000000E-1	-8.148548524E-3	7.620939695E-1
1.500000000E-1	-2.942958157E-3	7.595697334E-1
1.600000000E-1	2.449925132E-3	7.570003893E-1
1.700000000E-1	8.111089067E-3	7.542735677E-1
1.800000000E-1	1.433099809E-2	7.510580279E-1
1.900000000E-1	2.062224325E-2	7.477814989E-1
2.000000000E-1	2.734132762E-2	7.442612196E-1
2.100000000E-1	3.383217245E-2	7.409466407E-1
2.200000000E-1	4.085579442E-2	7.373405326E-1
2.300000000E-1	4.820769195E-2	7.331848184E-1
2.400000000E-1	5.629522340E-2	7.287864580E-1
2.500000000E-1	6.419480424E-2	7.244492839E-1
2.600000000E-1	7.224224024E-2	7.199791897E-1
2.700000000E-1	8.113450882E-2	7.152207377E-1
2.800000000E-1	9.003675518E-2	7.103184739E-1
2.900000000E-1	9.888936182E-2	7.050426329E-1
3.000000000E-1	1.081930497E-1	6.998107956E-1
3.100000000E-1	1.178767200E-1	6.941601558E-1
3.200000000E-1	1.284144129E-1	6.881447266E-1
3.300000000E-1	1.384972193E-1	6.825841678E-1
3.400000000E-1	1.494615333E-1	6.775267576E-1
3.500000000E-1	1.614544170E-1	6.696090184E-1
3.600000000E-1	1.722660701E-1	6.633669547E-1
3.700000000E-1	1.836948635E-1	6.565432307E-1
3.800000000E-1	1.962041785E-1	6.493594691E-1
3.900000000E-1	2.082346784E-1	6.422367979E-1
4.000000000E-1	2.211849490E-1	6.349458521E-1
4.100000000E-1	2.336850829E-1	6.279686742E-1
4.200000000E-1	2.470492256E-1	6.198428983E-1
4.300000000E-1	2.608658866E-1	6.122410387E-1
4.400000000E-1	2.748338288E-1	6.040738403E-1
4.500000000E-1	2.896213777E-1	5.958620944E-1
4.600000000E-1	3.037219075E-1	5.878589726E-1
4.700000000E-1	3.188313253E-1	5.787436819E-1
4.800000000E-1	3.342866845E-1	5.696627802E-1
4.900000000E-1	3.489689822E-1	5.612775661E-1
5.000000000E-1	3.659899814E-1	5.513150550E-1
5.100000000E-1	3.813413081E-1	5.423525183E-1
5.200000000E-1	3.979114548E-1	5.328303870E-1
5.300000000E-1	4.149618203E-1	5.233023697E-1
5.400000000E-1	4.320897165E-1	5.135047320E-1
5.500000000E-1	4.498442537E-1	5.036522702E-1
5.600000000E-1	4.675166776E-1	4.937559608E-1
5.700000000E-1	4.856472503E-1	4.837931285E-1
5.800000000E-1	5.037789781E-1	4.730781980E-1
5.900000000E-1	5.225901234E-1	4.627262609E-1
6.000000000E-1	5.415121141E-1	4.523316699E-1
6.100000000E-1	5.616465993E-1	4.425202092E-1
6.200000000E-1	5.804019990E-1	4.287878111E-1
6.300000000E-1	5.999736754E-1	4.164976787E-1
6.400000000E-1	6.197588112E-1	4.043484586E-1
6.500000000E-1	6.402881783E-1	3.913156495E-1
6.600000000E-1	6.606030930E-1	3.794106748E-1
6.700000000E-1	6.815637696E-1	3.671561494E-1
6.800000000E-1	7.027624815E-1	3.543228537E-1
6.900000000E-1	7.248534559E-1	3.419382356E-1
7.000000000E-1	7.467803491E-1	3.299860383E-1
7.100000000E-1	7.695129538E-1	3.164081306E-1
7.200000000E-1	7.923218847E-1	3.044400439E-1
7.300000000E-1	8.150051107E-1	2.916959659E-1
7.400000000E-1	8.380968092E-1	2.775781995E-1
7.500000000E-1	8.611065148E-1	2.644058734E-1
7.600000000E-1	8.857916644E-1	2.507991466E-1
7.700000000E-1	9.096355662E-1	2.375899272E-1
7.800000000E-1	9.335369286E-1	2.241595029E-1
7.900000000E-1	9.582737875E-1	2.116811913E-1
8.000000000E-1	9.824423317E-1	1.976108335E-1
8.100000000E-1	1.007080069E0	1.829217822E-1
8.200000000E-1	1.030828003E0	1.680610768E-1
8.300000000E-1	1.056377942E0	1.541839575E-1
8.400000000E-1	1.082643622E0	1.402488708E-1
8.500000000E-1	1.108580249E0	1.266526188E-1
8.600000000E-1	1.134792630E0	1.136005963E-1
8.700000000E-1	1.163365805E0	1.008992761E-1
8.800000000E-1	1.190567909E0	8.699657863E-2
8.900000000E-1	1.217511026E0	7.516214842E-2
9.000000000E-1	1.245498504E0	6.160026562E-2
9.100000000E-1	1.274509092E0	4.907802917E-2
9.200000000E-1	1.302648400E0	3.705854373E-2
9.300000000E-1	1.332246366E0	2.440841863E-2
