mass_A
t	x	y
0.000000000E0	-5.350642894E-2	7.850337359E-1
1.000000000E-2	-5.324658972E-2	7.849649821E-1
2.000000000E-2	-5.276586709E-2	7.845545786E-1
3.000000000E-2	-5.223139515E-2	7.844691717E-1
4.000000000E-2	-5.084341722E-2	7.838861034E-1
5.000000000E-2	-5.034584174E-2	7.837184278E-1
6.000000000E-2	-4.832672220E-2	7.823500483E-1
7.000000000E-2	-4.561173255E-2	7.810875906E-1
8.000000000E-2	-4.278649825E-2	7.798884640E-1
9.000000000E-2	-3.956554326E-2	7.782521185E-1
1.000000000E-1	-3.591173919E-2	7.769246792E-1
1.100000000E-1	-3.252575974E-2	7.752875332E-1
1.200000000E-1	-2.842687409E-2	7.734556173E-1
1.300000000E-1	-2.446802268E-2	7.715234860E-1
1.400000000E-1	-1.972371180E-2	7.693048189E-1
1.500000000E-1	-1.480131904E-2	7.670804012E-1
1.600000000E-1	-9.785997767E-3	7.644964272E-1
1.700000000E-1	-4.475867079E-3	7.617821743E-1
1.800000000E-1	9.914574101E-4	7.590005478E-1
1.900000000E-1	6.848920722E-3	7.559852291E-1
2.000000000E-1	1.327904507E-2	7.525997469E-1
2.100000000E-1	1.953667871E-2	7.496842137E-1
2.200000000E-1	2.665532899E-2	7.460030011E-1
2.300000000E-1	3.368097018E-2	7.422793282E-1
2.400000000E-1	4.116984660E-2	7.380529443E-1
2.500000000E-1	4.857121780E-2	7.341338904E-1
2.600000000E-1	5.621252403E-2	7.299517590E-1
2.700000000E-1	6.495801586E-2	7.250015953E-1
2.800000000E-1	7.308834191E-2	7.205213774E-1
2.900000000E-1	8.207262693E-2	7.156532172E-1
3.000000000E-1	9.133331286E-2	7.105253327E-1
3.100000000E-1	1.007265104E-1	7.052756590E-1
3.200000000E-1	1.103091599E-1	6.999682535E-1
3.300000000E-1	1.207073583E-1	6.938907236E-1
3.400000000E-1	1.308572203E-1	6.880830855E-1
3.500000000E-1	1.409759486E-1	6.832398394E-1
3.600000000E-1	1.537274142E-1	6.756535324E-1
3.700000000E-1	1.640488269E-1	6.688724204E-1
3.800000000E-1	1.752757171E-1	6.623644894E-1
3.900000000E-1	1.870326228E-1	6.555339413E-1
4.000000000E-1	1.995093232E-1	6.479281316E-1
4.100000000E-1	2.116862499E-1	6.409974259E-1
4.200000000E-1	2.248461233E-1	6.335300011E-1
4.300000000E-1	2.381477798E-1	6.257010956E-1
4.400000000E-1	2.516800982E-1	6.179125368E-1
4.500000000E-1	2.655222084E-1	6.098000593E-1
4.600000000E-1	2.793154301E-1	6.020159761E-1
4.700000000E-1	2.942203277E-1	5.930808686E-1
4.800000000E-1	3.087272660E-1	5.846286498E-1
4.900000000E-1	3.240911474E-1	5.760906451E-1
5.000000000E-1	3.393607548E-1	5.669704522E-1
5.100000000E-1	3.567074828E-1	5.576409182E-1
5.200000000E-1	3.709669620E-1	5.483150020E-1
5.300000000E-1	3.875115049E-1	5.390671017E-1
5.400000000E-1	4.044006054E-1	5.293989735E-1
5.500000000E-1	4.213756264E-1	5.196456071E-1
5.600000000E-1	4.389570156E-1	5.098463548E-1
5.700000000E-1	4.562734831E-1	5.000833095E-1
5.800000000E-1	4.742239547E-1	4.896755817E-1
5.900000000E-1	4.926636673E-1	4.792215731E-1
6.000000000E-1	5.111970101E-1	4.687065122E-1
6.100000000E-1	5.298249279E-1	4.581349489E-1
6.200000000E-1	5.485781208E-1	4.474706629E-1
6.300000000E-1	5.685358507E-1	4.353527077E-1
6.400000000E-1	5.878253144E-1	4.233497848E-1
6.500000000E-1	6.074247895E-1	4.111016038E-1
6.600000000E-1	6.274273237E-1	3.989665690E-1
6.700000000E-1	6.482697248E-1	3.865906585E-1
6.800000000E-1	6.684926726E-1	3.742203704E-1
6.900000000E-1	6.895299749E-1	3.616326782E-1
7.000000000E-1	7.108300030E-1	3.495921027E-1
7.100000000E-1	7.327777884E-1	3.367406283E-1
7.200000000E-1	7.544566074E-1	3.261740150E-1
7.300000000E-1	7.768061406E-1	3.118269393E-1
7.400000000E-1	7.996831293E-1	2.982552686E-1
7.500000000E-1	8.227781874E-1	2.857453875E-1
7.600000000E-1	8.462093596E-1	2.724962993E-1
7.700000000E-1	8.701686552E-1	2.587467500E-1
7.800000000E-1	8.940633256E-1	2.456309885E-1
7.900000000E-1	9.178819741E-1	2.323000116E-1
8.000000000E-1	9.416436222E-1	2.191325705E-1
8.100000000E-1	9.668250211E-1	2.047551996E-1
8.200000000E-1	9.916794156E-1	1.904588000E-1
8.300000000E-1	1.016297330E0	1.758699905E-1
8.400000000E-1	1.041524339E0	1.614426889E-1
8.500000000E-1	1.067219626E0	1.473898144E-1
8.600000000E-1	1.093778168E0	1.333748118E-1
8.700000000E-1	1.119570786E0	1.197483047E-1
8.800000000E-1	1.148080152E0	1.070785256E-1
8.900000000E-1	1.175165347E0	9.253754192E-2
9.000000000E-1	1.202968820E0	7.955466295E-2
9.100000000E-1	1.231493550E0	6.635428472E-2
9.200000000E-1	1.260529204E0	5.344343745E-2
9.300000000E-1	1.289372428E0	4.027800860E-2
9.400000000E-1	1.319817352E0	2.747323652E-2
