mass_A
t	x	y
0.000000000E0	-4.509493868E-2	7.821247038E-1
1.000000000E-2	-4.450282345E-2	7.821342259E-1
2.000000000E-2	-4.400283850E-2	7.817704737E-1
3.000000000E-2	-4.156408917E-2	7.807007397E-1
4.000000000E-2	-3.894356587E-2	7.794853493E-1
5.000000000E-2	-3.611639228E-2	7.782336947E-1
6.000000000E-2	-3.315464108E-2	7.769263940E-1
7.000000000E-2	-2.994294181E-2	7.750942500E-1
8.000000000E-2	-2.573152552E-2	7.732930908E-1
9.000000000E-2	-2.191494752E-2	7.715326172E-1
1.000000000E-1	-1.746753816E-2	7.695810089E-1
1.100000000E-1	-1.331845110E-2	7.675781428E-1
1.200000000E-1	-8.404813154E-3	7.651832344E-1
1.300000000E-1	-3.238931492E-3	7.627137096E-1
1.400000000E-1	2.071947331E-3	7.600565925E-1
1.500000000E-1	7.514642694E-3	7.573834317E-1
1.600000000E-1	1.300065150E-2	7.546305023E-1
1.700000000E-1	1.936131517E-2	7.513236670E-1
1.800000000E-1	2.568663068E-2	7.480231529E-1
1.900000000E-1	3.251269077E-2	7.444370861E-1
2.000000000E-1	3.915411678E-2	7.409954448E-1
2.100000000E-1	4.699569518E-2	7.367187946E-1
2.200000000E-1	5.433639775E-2	7.324224104E-1
2.300000000E-1	6.209617521E-2	7.284992156E-1
2.400000000E-1	7.051210645E-2	7.235077255E-1
2.500000000E-1	7.854829581E-2	7.192187945E-1
2.600000000E-1	8.727506861E-2	7.141593158E-1
2.700000000E-1	9.644801522E-2	7.089286243E-1
2.800000000E-1	1.060440462E-1	7.036437485E-1
2.900000000E-1	1.156321227E-1	6.983787016E-1
3.000000000E-1	1.259507894E-1	6.924363159E-1
3.100000000E-1	1.356932952E-1	6.867096603E-1
3.200000000E-1	1.456294418E-1	6.811678862E-1
3.300000000E-1	1.578671619E-1	6.752437891E-1
3.400000000E-1	1.683373245E-1	6.677699898E-1
3.500000000E-1	1.800513160E-1	6.610535152E-1
3.600000000E-1	1.917400495E-1	6.539813986E-1
3.700000000E-1	2.036062069E-1	6.471019778E-1
3.800000000E-1	2.160508372E-1	6.397735870E-1
3.900000000E-1	2.290322356E-1	6.322682327E-1
4.000000000E-1	2.420087050E-1	6.247502207E-1
4.100000000E-1	2.553548799E-1	6.171356852E-1
4.200000000E-1	2.689373907E-1	6.089694132E-1
4.300000000E-1	2.829440263E-1	6.012917254E-1
4.400000000E-1	2.976272073E-1	5.926294730E-1
4.500000000E-1	3.119663303E-1	5.844432578E-1
4.600000000E-1	3.272251427E-1	5.754036147E-1
4.700000000E-1	3.424493030E-1	5.666367531E-1
4.800000000E-1	3.579820833E-1	5.585317758E-1
4.900000000E-1	3.737509994E-1	5.481515818E-1
5.000000000E-1	3.898311093E-1	5.386101192E-1
5.100000000E-1	4.066554383E-1	5.289072504E-1
5.200000000E-1	4.235852009E-1	5.190711781E-1
5.300000000E-1	4.406340997E-1	5.095669392E-1
5.400000000E-1	4.584121386E-1	4.998697394E-1
5.500000000E-1	4.762009090E-1	4.890856708E-1
5.600000000E-1	4.946235377E-1	4.786728302E-1
5.700000000E-1	5.131622810E-1	4.685376252E-1
5.800000000E-1	5.318291378E-1	4.578032326E-1
5.900000000E-1	5.510013119E-1	4.460922815E-1
6.000000000E-1	5.710283919E-1	4.353515093E-1
6.100000000E-1	5.897030133E-1	4.237696605E-1
6.200000000E-1	6.093354126E-1	4.107152959E-1
6.300000000E-1	6.289458742E-1	3.985619243E-1
6.400000000E-1	6.493880807E-1	3.870832824E-1
6.500000000E-1	6.702182819E-1	3.742015193E-1
6.600000000E-1	6.909578408E-1	3.611749494E-1
6.700000000E-1	7.119388401E-1	3.492745192E-1
6.800000000E-1	7.333757780E-1	3.364130676E-1
6.900000000E-1	7.547686964E-1	3.243773405E-1
7.000000000E-1	7.770274057E-1	3.113494194E-1
7.100000000E-1	7.996593840E-1	2.976335168E-1
7.200000000E-1	8.225823621E-1	2.849004367E-1
7.300000000E-1	8.457801082E-1	2.712577717E-1
7.400000000E-1	8.697777906E-1	2.576085159E-1
7.500000000E-1	8.938178366E-1	2.448330045E-1
7.600000000E-1	9.175118062E-1	2.311315311E-1
7.700000000E-1	9.425309328E-1	2.171018473E-1
7.800000000E-1	9.684185253E-1	2.027965616E-1
7.900000000E-1	9.912419680E-1	1.890185258E-1
8.000000000E-1	1.016220244E0	1.746515334E-1
8.100000000E-1	1.041583528E0	1.592994295E-1
8.200000000E-1	1.067107842E0	1.445936410E-1
8.300000000E-1	1.093947050E0	1.306376827E-1
8.400000000E-1	1.119131825E0	1.174170542E-1
8.500000000E-1	1.146031272E0	1.040740860E-1
8.600000000E-1	1.172671830E0	9.118721866E-2
8.700000000E-1	1.199939791E0	7.818560116E-2
8.800000000E-1	1.226913867E0	6.528512377E-2
8.900000000E-1	1.254818150E0	5.331370166E-2
9.000000000E-1	1.283496959E0	4.031365411E-2
9.100000000E-1	1.311843557E0	2.821903579E-2
9.200000000E-1	1.339851409E0	1.578725528E-2
